기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20244,A,골목상권,3111059,강동역 4번(강풀만화거리),3225529,1566729,1658799,422287,456158,577260,500441,482757,786624,905892,668733,349764,355907,514172,431058,453030,453157,456279,452051,452414,475180,483419
20244,A,골목상권,3111060,암사역 2번(서울강동초등학교),3457787,1641267,1816520,578670,374058,517027,575919,529254,882859,955783,705133,372024,378521,572617,473708,486973,485289,488613,487484,484153,504139,521135
20244,A,골목상권,3111061,암사역 1번,2952832,1373627,1579206,429883,334918,427560,489882,484173,786419,861528,599149,305300,307176,477425,402256,406937,408537,411173,408879,408616,442071,466620
20244,A,골목상권,3111062,둔촌동역 3번(성내3동주민센터),946562,448648,497913,168748,117563,134638,166540,145065,214009,269459,190574,106173,102451,148493,129413,131906,134071,134527,132775,134628,134513,144142
20244,A,골목상권,3111063,강동구립 천호도서관,1457327,717028,740298,161114,228131,293575,197740,208607,368158,462452,307158,143612,138908,209552,195644,201018,201587,202820,200936,199732,219050,232183
20244,A,골목상권,3111064,둔촌동역 4번,458949,216359,242589,65077,52975,58582,76336,81426,124553,138340,94696,47686,45709,69718,62799,64385,64779,65143,64482,64187,67037,68935
20244,A,골목상권,3111065,천일초등학교,515723,247292,268431,69373,64024,77088,73450,83228,148559,161313,106056,50397,50038,76905,71014,71897,71964,72124,72138,71224,76284,80092
20244,A,골목상권,3111066,암사동성당(효정하나플러스아파트),1628234,801754,826481,250045,174754,274195,304741,259994,364508,435919,332508,171680,171602,276297,240228,232533,233939,233941,233581,231991,229477,232773
20244,A,골목상권,3111067,강동구립성내도서관,2453632,1121722,1331910,275731,335611,420840,434942,368415,618093,753793,510418,243729,236201,366905,342585,344785,342684,345222,343036,341501,363913,372494
20244,A,골목상권,3111068,강동성심병원,182118,85608,96509,16657,28578,35371,32800,29034,39676,42528,41349,24721,22631,28624,22265,26209,26172,25870,26081,26072,25855,25861
20244,A,골목상권,3111069,천호1동주민센터,2541638,1183851,1357786,452438,280034,384539,409210,366602,648816,751679,533030,273510,266974,377321,339126,363545,362154,365668,362724,356962,357762,372823
20244,A,골목상권,3111070,천호초등학교,1729337,832680,896657,296906,181264,268813,305112,269849,407395,446109,363213,198145,208133,289336,224401,244059,243294,243985,243369,241462,250731,262438
20244,A,골목상권,3111071,천동초등학교,557336,252561,304774,68081,72385,82070,87423,94785,152591,155000,112832,61589,60574,90796,76544,79500,79384,80009,79409,79385,79457,80189
20244,A,골목상권,3111072,굽은다리역 1번(십자성마을),1865863,834682,1031180,323807,201996,268208,288373,264060,519418,523450,380956,196775,201959,307658,255063,262501,260506,265349,261003,258223,273119,285164
20244,A,골목상권,3111073,둔촌동역 1번(한산중학교),3275638,1528532,1747106,613488,385203,478036,539163,477732,782017,900188,695501,373964,362429,510720,432836,469833,464776,466243,463692,464072,466573,480448
20244,A,골목상권,3111074,명일역 1번,530846,243713,287134,104042,53953,65448,89107,85189,133106,176984,110516,51139,49482,71832,70893,74100,74058,74690,73688,73548,79290,81472
20244,A,골목상권,3111075,굽은다리역 2번,1423146,638721,784426,249647,151958,198223,211479,235939,375901,457419,306883,142470,132416,189982,193977,203225,203619,204003,202111,200721,202209,207258
20244,A,골목상권,3111076,둔촌2동주민센터,395902,187973,207929,67462,48674,60106,57738,64327,97596,98659,80542,48712,51790,68888,47311,55741,55707,56553,55991,55884,58158,57870
20244,A,골목상권,3111077,길동주민센터(강동도서관),3493285,1574872,1918414,459513,406373,498036,569056,581628,978679,893008,701282,431172,442165,591020,434638,491750,493829,496005,491858,492776,511610,515455
20244,A,골목상권,3111078,굽은다리역 4번,3959608,1820732,2138876,704085,422611,578362,588818,605012,1060719,1243348,836462,406265,385783,559227,528523,559903,558312,562847,556479,556645,574732,590690
20244,A,골목상권,3111079,둔촌고등학교(둔촌중학교),388699,188102,200597,70822,39697,58231,59709,55680,104561,97582,88856,53242,47027,57408,44585,57313,56744,55689,56290,55257,52233,55176
20244,A,골목상권,3111080,굽은다리역 3번,628614,279767,348846,101372,67209,74149,103145,96560,186178,154622,127097,73983,73568,115934,83410,82819,84888,88407,84211,86627,93079,108583
20244,A,골목상권,3111081,둔촌푸르지오아파트,272487,124593,147893,48389,31442,39826,38818,42976,71037,71943,55836,30275,31905,46621,35906,38032,38210,38707,38303,38429,39534,41270
20244,A,골목상권,3111082,중앙보훈병원,139857,67371,72485,19195,13025,19239,21847,24885,41665,41969,28774,14244,14456,21189,19224,19562,19268,19456,19400,19169,21094,21909
20244,A,골목상권,3111083,GS강동자이아파트,1156763,534202,622560,234313,111261,167339,176369,179029,288450,316707,232918,124531,129455,197023,156129,159144,159314,162190,160008,159760,174719,181629
20244,A,골목상권,3111084,길동신동아아파트,247062,113716,133345,52001,24289,36819,37038,37848,59067,67184,51286,27192,26745,40985,33671,34671,34326,34644,34042,34269,36431,38678
20244,A,골목상권,3111085,묘곡초등학교(고덕아이파크아파트),868038,459315,408724,199227,85384,110095,145096,137605,190629,207408,195692,112439,112736,137994,101768,126603,125912,125055,125035,122974,122310,120149
20244,A,골목상권,3111086,한영중고,361691,166789,194903,120080,27987,31876,54250,47367,80128,73513,78428,55223,50555,63371,40600,55310,54109,52149,53011,52245,47744,47122
20244,A,골목상권,3111087,고덕중학교(고덕2동주민센터),218841,109874,108967,56305,19704,33681,36595,31801,40754,61712,51075,26100,22617,28456,28878,32775,32683,32442,32873,32348,28111,27608
20244,A,골목상권,3111088,고덕동성당,237420,109405,128014,43389,20018,37308,44190,30820,61697,58793,51564,27081,27576,41816,30591,33051,33075,33842,33306,33577,35326,35241
20244,A,골목상권,3111089,상일여고(상일초등학교),819572,404654,414918,130740,77812,123573,149792,136412,201243,206622,180292,103945,94620,132807,101289,121475,120019,118997,120445,119861,109325,109450
20244,A,골목상권,3111090,강일동주민센터,75434,35862,39573,16651,6266,11445,15149,10990,14934,20095,16027,8707,8691,12108,9807,10774,10731,10804,10765,10707,10770,10886
20244,D,발달상권,3120001,서대문역,1108438,557652,550787,111155,161075,224220,247397,187173,177417,114106,257045,219572,214958,213516,89241,184492,182405,175615,184700,178721,108245,94260
20244,D,발달상권,3120002,서촌(경복궁역),1379332,576442,802890,181992,236635,252227,246649,201127,260700,180401,250259,249041,265962,292019,141649,190136,190036,201024,204089,204438,207508,182101
20244,D,발달상권,3120003,광화문역,1267163,604874,662287,81008,198113,280270,288240,214627,204904,117877,273928,272468,269741,247738,85412,197950,199643,197852,202085,201453,144400,123778
20244,D,발달상권,3120004,종로구청,418713,210108,208604,28732,62240,97396,100579,73547,56217,28785,88447,101676,100742,77876,21185,68370,66805,67080,68850,67161,45492,34954
20244,D,발달상권,3120005,삼청동,319775,151952,167825,41859,49963,49853,60482,51932,65687,54349,63303,61989,61441,51699,26994,43974,43829,46380,47033,47122,48548,42889
20244,D,발달상권,3120006,종각역,2839572,1547279,1292294,118938,625372,656336,575423,427894,435609,238332,539788,595096,600229,634644,231483,449379,450518,447709,459973,467889,331510,232594
20244,D,발달상권,3120007,북촌(안국역),745166,357555,387611,85118,117583,141131,149898,117908,133527,93254,159553,152719,157246,128489,53902,109140,109723,111964,114258,114814,99747,85523
20244,D,발달상권,3120008,인사동,1329041,695063,633979,82188,215548,270515,269021,227626,264146,127761,254705,293391,293677,264617,94892,199575,202239,206349,210889,212666,169128,128195
20244,D,발달상권,3120009,종로3가역,6007182,3241469,2765712,269345,1232109,1181123,1083681,971875,1269048,583231,1084362,1196855,1272345,1345972,524415,885478,903885,907059,926987,959370,822241,602162
20244,D,발달상권,3120010,원남동사거리,963778,483890,479888,85073,186331,185021,181317,160853,165183,171152,224606,179461,170562,139758,78239,149893,153264,153979,153293,148897,106103,98351
20244,D,발달상권,3120011,종로4가,741214,398401,342813,28717,106428,124093,138224,140455,203298,94514,144238,150737,155531,136619,59576,112523,114588,113697,116756,117827,94616,71207
20244,D,발달상권,3120012,대학로(혜화역),3847942,1630882,2217061,514052,1373907,622600,467636,411014,458734,554818,603088,568147,672911,996474,452505,482751,517007,560434,538527,566162,621014,562045
20244,D,발달상권,3120013,이화사거리,1175910,580813,595097,107204,255485,235486,208805,184820,184110,188940,262192,216267,212021,191638,104852,184230,186972,186445,188823,181796,129125,118520
20244,D,발달상권,3120014,종로5가역,874369,452592,421777,47111,141932,149078,152167,165831,218250,108527,191603,180073,173929,152438,67798,137312,138780,136989,139587,138791,101246,81663
20244,D,발달상권,3120015,종로6가,407651,211046,196605,25539,62176,53794,63847,79126,123172,39170,89139,85596,84098,78537,31112,62413,63756,63407,64623,65306,50297,37850
20244,D,발달상권,3120016,동대문역,942001,468359,473641,41128,136515,128458,148493,180968,306438,176087,194428,149574,151503,170720,99689,139355,138936,139870,139397,137891,124350,122200
20244,D,발달상권,3120017,동묘앞역(동묘),844041,394271,449770,49469,212878,151170,127657,120784,182081,144912,173611,128360,131452,168483,97222,118955,119249,119549,120462,121889,125811,118129
20244,D,발달상권,3120018,중림동,448920,222882,226040,28688,63146,101792,102668,76483,76144,71554,98620,80439,78934,78279,41094,70476,68758,67354,69989,69450,53554,49340
20244,D,발달상권,3120019,경찰청앞교차로,383602,189977,193625,39598,52065,90512,93265,62605,45556,45905,97312,79942,77209,58721,24513,65654,64161,62050,64928,63537,34038,29234
20244,D,발달상권,3120020,시청역_1번,67609,32178,35431,8833,9218,14642,15001,11146,8770,3700,16730,16735,16232,11238,2974,11386,11433,11180,11479,11281,6098,4751
20244,D,발달상권,3120021,시청역_8번,515911,267344,248567,24432,88832,132335,131777,86372,52164,21717,132660,121237,123301,93236,23761,92633,89948,86110,90986,90127,38025,28083
20244,D,발달상권,3120022,북창동(시청역_6번),1168847,583523,585324,54520,212745,301469,260141,186538,153433,50853,228238,288940,296285,246502,58026,181641,185618,185859,189572,190228,131259,104668
20244,D,발달상권,3120023,서울시청,597322,292155,305168,28139,97327,144958,143182,99804,83913,37522,128662,143510,141673,114711,31243,97354,97138,96623,100233,97282,61540,47151
20244,D,발달상권,3120024,회현역,813494,369841,443654,42369,86810,144652,168575,149294,221794,86023,169514,197464,179767,125886,54840,128577,128928,128418,131056,128367,96512,71635
20244,D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),125550,61423,64127,5988,21418,30882,29502,20576,17183,7238,26330,30343,30289,24849,6501,20151,20232,20214,20799,20401,13299,10455
20244,D,발달상권,3120026,을지로입구역,894266,462074,432191,34115,157412,233650,223844,137956,107288,49158,202327,209238,212505,173139,47899,151864,149180,146673,152115,149246,82652,62536
20244,D,발달상권,3120027,명동역(명동재미로),726612,334524,392088,63831,137689,141891,145310,114812,123077,74478,151220,155070,153547,138847,53449,108989,110730,111449,111301,112402,93758,77983
20244,D,발달상권,3120028,명동(명동거리),2031474,957809,1073666,139506,446497,472584,438223,290696,243969,112395,412851,467331,478965,439436,120496,312031,315717,324076,316662,325476,231074,206437
20244,D,발달상권,3120029,을지로2가,221737,104521,117217,15422,49513,51591,47997,31293,25922,12186,45389,50723,52083,48117,13241,34161,34495,35449,34535,35567,24986,22546
20244,D,발달상권,3120030,중부경찰서(영화인의거리),1329603,683165,646440,68944,270866,290773,271558,229617,197847,126253,270241,276402,269469,278957,108283,207335,210816,210282,213260,222273,142480,123157
20244,D,발달상권,3120031,을지로3가역,2102140,1153785,948354,75394,372270,474879,464903,375874,338819,147610,454359,448890,451679,442221,157380,345053,343736,337662,350752,361354,208408,155174
20244,D,발달상권,3120032,충무로역,1851096,988918,862177,126372,395898,338972,329420,324466,335966,244057,389572,349721,341957,360729,165060,292312,293903,288590,298646,301847,204104,171694
20244,D,발달상권,3120033,을지로4가역,668857,379929,288928,27359,92039,132474,141674,132038,143272,60202,148934,141393,142473,127500,48357,109328,109420,106657,112105,114486,68615,48246
20244,D,발달상권,3120034,중구청(퇴계로4가),741382,400070,341312,43287,155575,156039,143351,122626,120505,133510,154225,126291,121770,125927,79657,118513,117548,115536,119601,118021,80020,72144
20244,D,발달상권,3120035,퇴계로5가,634783,328299,306484,32059,138773,134067,118721,98649,112513,109743,136998,112049,107811,105684,62499,101442,100189,99413,101975,99572,68943,63249
20244,D,발달상권,3120036,장충동족발거리(남소영길),289241,142551,146689,18001,79106,55617,47864,41226,47427,43257,60439,52279,52101,55044,26121,42009,42859,43935,43175,43111,37135,37016
20244,D,발달상권,3120037,동대문역사문화공원역,4114992,1948628,2166364,238250,945829,915870,732690,579885,702468,586487,813991,692060,724093,860641,437720,620460,622866,633087,638468,634479,509088,456545
20244,D,발달상권,3120038,약수역,1051364,498492,552873,125277,158970,198795,170919,157706,239695,205855,208804,153987,155479,202932,124307,151266,151991,150810,152385,155931,146865,142118
20244,D,발달상권,3120039,신당역,2230946,1060112,1170833,124277,367978,457969,391318,407004,482399,466045,425003,314061,314103,422205,289529,331656,338013,337652,340399,333439,279624,270164
20244,D,발달상권,3120040,용산전자상가(용산역),1128480,620444,508037,90059,188627,258744,236760,172173,182118,164463,233820,196171,203309,221256,109462,165560,166378,165830,168002,173368,151074,138269
20244,D,발달상권,3120041,신용산역(용산역),2223659,1140369,1083291,181290,464888,567718,430294,293194,286274,403359,441201,364752,366022,420497,227829,330669,332411,331536,335183,339304,291552,263004
20244,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",440174,213006,227169,31313,98281,97874,76979,64902,70826,48613,98354,81786,81931,90263,39228,65779,64868,65104,66578,68260,56435,53150
20244,D,발달상권,3120043,서울역,1071719,554966,516752,29004,155902,271073,275986,193425,146330,61775,266696,263866,265564,166377,47445,190078,187196,180210,189522,185913,79125,59676
20244,D,발달상권,3120044,삼각지역,823020,440781,382239,64890,169451,203745,155200,112130,117602,201087,172584,108232,104366,136696,100053,113949,115073,115126,116513,118729,121570,122058
20244,D,발달상권,3120045,남영동 먹자골목,199315,105618,93697,12042,38738,43356,35465,32547,37168,24957,44119,34367,34437,40892,20543,28942,29432,29544,30166,30831,26549,23853
20244,D,발달상권,3120046,이태원(이태원역),1505164,789081,716084,87205,391979,384107,260888,175006,205980,343489,250811,198874,216252,295066,200673,186211,190706,200699,198425,219237,266905,242984
20244,D,발달상권,3120047,한남오거리,580627,270505,310121,42967,83820,133970,127761,92720,99388,129321,125137,77434,77162,101525,70046,83160,84002,83919,85549,87562,81833,74603
20244,D,발달상권,3120048,금호역,901784,419236,482548,118418,106113,149588,133229,150301,244136,210131,176674,107794,114580,175058,117547,124794,125762,126031,125422,127192,138338,134246
20244,D,발달상권,3120049,왕십리역(왕십리),2544377,1190111,1354267,331314,869993,406316,312468,289314,334973,589700,506380,333137,333758,467256,314150,358612,362684,367116,366321,374802,368122,346721
20244,D,발달상권,3120050,서울숲역,198730,97042,101688,19472,38164,49579,32284,27827,31403,28795,38937,36237,38708,38908,17145,29656,29241,29553,30161,29854,25820,24445
20244,D,발달상권,3120051,뚝섬역,2635954,1267130,1368823,231193,629606,674605,463543,313201,323805,353918,530584,478236,498189,539441,235586,400258,402056,400263,410454,414987,318210,289723
20244,D,발달상권,3120052,성수역,1418431,696122,722310,111629,374244,342317,237945,174964,177333,150999,279660,279480,300303,295575,112416,219121,218680,219072,224516,226424,165783,144836
20244,D,발달상권,3120053,건대입구역(건대),2865300,1304534,1560766,276177,1198553,483985,328066,270325,308194,518672,461044,361588,417619,694442,411936,379340,389046,400817,396567,422421,466095,411016
20244,D,발달상권,3120054,어린이대공원역,2059149,955335,1103815,256291,828045,337756,239461,188537,209057,514953,426704,264815,256366,338133,258179,297690,300633,304355,300058,294405,282032,279977
20244,D,발달상권,3120055,군자역,2559314,1200075,1359240,230606,612323,549458,395629,327986,443314,575466,513983,311481,324950,495063,338373,362866,365635,369529,367127,371040,366866,356251
20244,D,발달상권,3120056,구의역,1370439,690943,679496,112426,310523,281581,214708,215123,236079,287378,270731,174265,181144,272366,184556,196349,197395,196598,197918,201626,198243,182310
20244,D,발달상권,3120057,아차산역,1250219,559180,691038,203995,174604,208917,200946,183973,277783,275915,259065,157116,164070,234121,159931,173203,174544,175427,174179,175096,186556,191217
20244,D,발달상권,3120058,구의사거리,735145,336589,398555,146256,95830,121618,130567,106794,134080,204790,147905,78808,81539,121115,100987,104458,104475,104303,103983,103768,106157,108000
20244,D,발달상권,3120059,구삼강변맛길,953108,438711,514396,177250,134222,155867,157787,153564,174417,208604,185875,122766,134525,186030,115311,137225,136698,137007,137223,139442,136747,128767
20244,D,발달상권,3120060,강변역(테크노마트),297858,145176,152682,41300,39745,49318,56985,49748,60760,60764,61442,43896,45827,53775,32153,41889,40960,42003,41906,43209,45616,42275
20244,D,발달상권,3120061,올림픽대교북단,333504,149960,183545,108863,34741,34174,60006,46597,49122,70490,58162,38626,47706,75260,43261,46955,46645,46462,46746,47539,51130,48027
20244,D,발달상권,3120062,신설동역,1960247,942188,1018057,142227,476826,326101,272574,297364,445154,379771,434427,305641,295229,335922,209256,284180,281746,283463,286171,291197,269721,263769
20244,D,발달상권,3120063,청량리역(청량리),984326,452882,531444,79258,186918,142898,142568,155253,277430,157552,190311,164571,172978,196939,101974,135956,137530,139058,140063,142451,149151,140116
20244,D,발달상권,3120064,경희대학교(경희대),893557,376285,517272,88927,415506,99618,86441,79394,123672,167717,184938,133779,128107,166006,113012,128355,136030,135873,135829,133861,118126,105481
20244,D,발달상권,3120065,회기역,1199686,537129,662557,123696,524693,157593,109722,114838,169146,254301,258489,151328,153699,226017,155852,169657,171375,173109,172774,172152,174827,165795
20244,D,발달상권,3120066,장한평역(장한평),1474001,759231,714769,95143,244323,292780,277489,241230,323037,297657,313776,215645,213473,264842,168607,216152,215185,217051,218011,220540,198410,188649
20244,D,발달상권,3120067,장안동사거리,1709083,799610,909473,268529,253231,302447,316268,244672,323937,397971,337617,210549,221457,322717,218775,241822,241487,242285,242130,243292,252366,245702
20244,D,발달상권,3120068,사가정역,283233,132964,150269,28763,44895,47089,44170,48244,70071,50509,54049,38127,40245,61488,38815,40358,40180,40113,40086,41383,41667,39447
20244,D,발달상권,3120069,상봉역,1907176,871907,1035270,146554,412505,435555,280151,268697,363712,401179,350031,245250,261805,394734,254178,259215,262364,267113,265257,272474,303212,277538
20244,D,발달상권,3120070,한성대입구역,704220,326948,377271,97130,145222,106225,103369,109201,143073,111436,126925,96453,115382,166011,88011,101189,101353,101177,102518,103010,100810,94165
20244,D,발달상권,3120071,성북구청,535691,237396,298295,59772,134406,88754,78500,83465,90792,108918,107444,73394,76858,104756,64319,76928,77128,76945,76921,77727,75907,74134
20244,D,발달상권,3120072,성신여대,2740936,1122358,1618579,399700,912372,397853,326207,325613,379193,506545,502140,367313,404462,606673,353802,383975,390063,398835,391330,400789,400258,375687
20244,D,발달상권,3120073,미아사거리,324522,143101,181420,61823,36550,46410,63390,49316,67033,78321,64208,42227,44015,57098,38654,43714,44748,45461,44923,45313,50629,49734
20244,D,발달상권,3120074,안암역,983146,485674,497472,129408,533600,95244,69874,68874,86146,165176,180110,158607,155576,203381,120294,151952,153055,153912,154701,140122,118507,110899
20244,D,발달상권,3120075,월곡역,368490,159261,209228,42704,91868,51085,50313,53164,79357,84775,75005,48369,49482,66143,44715,52692,52748,53295,52887,52878,52082,51908
20244,D,발달상권,3120076,수유역,4577770,2109419,2468350,366475,1215937,719481,687714,674494,913666,925683,867738,595856,640431,938620,609443,636200,643687,646986,641869,671753,687132,650142
20244,D,발달상권,3120077,미아역,1759723,800705,959017,198379,289903,226808,246974,308141,489518,429512,378331,224212,218703,292534,216432,255487,253223,252953,253890,252992,249936,241242
20244,D,발달상권,3120078,미아사거리역,1076987,470323,606662,135329,178912,153653,167091,184538,257463,169287,192664,173743,186843,233571,120878,147649,151021,152614,150414,159044,167463,148782
20244,D,발달상권,3120079,창동역,428015,203421,224594,60467,58407,57044,63826,71876,116396,40555,78611,73568,84621,106889,43772,60296,60805,60719,61046,63887,64516,56747
20244,D,발달상권,3120080,마들역,108995,45154,63841,21565,10643,16844,16712,15823,27409,9963,19653,17677,21722,29306,10678,15439,15164,15317,15274,15727,16873,15201
20244,D,발달상권,3120081,노원역,4932713,2189292,2743422,755363,888925,724843,753056,804017,1006511,782601,883979,754911,827949,1106473,576801,682902,697306,704686,695003,732173,744728,675915
20244,D,발달상권,3120082,상계백병원,181735,76179,105556,23018,24892,26799,27139,31044,48845,25240,37554,30542,32349,37347,18703,27119,26193,27389,26451,26090,24435,24060
20244,D,발달상권,3120083,등나무근린공원,259219,114577,144643,60156,28818,30424,43051,43915,52855,55098,49644,35697,38154,49560,31065,35489,35474,36150,35511,36255,40172,40169
20244,D,발달상권,3120084,공릉역,551827,265858,285969,72792,130412,74718,73715,74435,125756,112576,105244,72387,77028,116096,68493,75910,75988,76677,76693,78003,84756,83800
20244,D,발달상권,3120085,은행사거리,428807,200439,228368,186929,39611,28394,71126,53203,49545,31935,62357,67448,92579,133718,40768,58915,59403,59066,59842,59855,70527,61200
20244,D,발달상권,3120086,태릉입구역,426943,199738,227204,41825,100660,65013,59359,63835,96251,80791,87597,55879,61624,88997,52054,59925,60558,61022,60912,61838,62856,59831
20244,D,발달상권,3120087,응암역,749381,329700,419681,98013,113845,121831,128855,105623,181215,143068,154531,102028,103841,151103,94808,102322,101863,103794,102721,105175,115682,117826
20244,D,발달상권,3120088,구산역,519589,213990,305599,102854,71133,69174,74821,81120,120488,101114,99483,68933,76709,108126,65226,75644,75734,74385,74615,75499,74534,69178
20244,D,발달상권,3120089,구파발역,260682,112283,148399,53669,36124,44777,46708,34141,45261,58311,52355,32158,35446,49561,32851,36320,36803,37245,36741,36769,38932,37873
20244,D,발달상권,3120090,연신내역,1950539,904273,1046264,195570,344858,317875,266252,290296,535687,418007,369949,249597,267139,385214,260631,273472,274758,281157,279778,283392,290555,267427
20244,D,발달상권,3120091,본서부병원,813276,355385,457892,108443,143380,133388,140379,115066,172620,209200,152089,95156,99784,147206,109839,115195,116515,116492,115178,116479,120419,112999
20244,D,발달상권,3120092,불광역,580973,254092,326881,44607,89154,96137,87302,99950,163824,101948,110194,83284,91546,124764,69238,79566,80247,82646,80891,81948,89148,86526
20244,D,발달상권,3120093,연희동,689274,303777,385495,63449,226800,121348,96786,76989,103901,137913,135941,99696,99929,133409,82385,94837,97254,98067,97741,99767,102447,99161
20244,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",6332375,2852294,3480083,551767,3053526,997377,631917,519414,578375,1102411,1074066,913090,974487,1451677,816642,855499,880283,893423,899582,944468,980027,879094
20244,D,발달상권,3120095,홍제역,1257918,550570,707348,158726,161223,187668,189557,213518,347226,250797,242472,167081,179871,256554,161145,176756,174731,175452,175411,179330,189406,186832
20244,D,발달상권,3120096,"이화여대(이대역, 이대)",1354170,463017,891153,110756,650954,223139,132969,115069,121285,348406,284329,167196,164646,220682,168912,191808,193981,197001,195949,195393,193068,186971
20244,D,발달상권,3120097,충정로역,533969,254091,279879,32194,85911,127744,120107,88467,79545,76039,122075,98066,100869,91904,45017,86780,85340,82952,85873,84307,55988,52729
20244,D,발달상권,3120098,DMC(디지털미디어시티),511896,248872,263025,54860,99840,126996,115293,66644,48262,47959,111197,107646,110791,97136,37168,87382,84981,82119,85692,80913,48477,42334
20244,D,발달상권,3120099,월드컵경기장역(월드컵경기장),8585,4105,4481,1032,1258,1696,1564,1305,1731,411,1566,1720,2099,2226,560,959,973,1020,1021,1036,1777,1797
20244,D,발달상권,3120100,망원역,623482,264230,359251,58072,143510,144814,101704,72668,102715,112303,124652,88256,95510,128069,74692,88800,89471,89828,90545,92335,90429,82075
20244,D,발달상권,3120101,합정역,1498874,683242,815632,114906,406245,377636,253166,171847,175076,209303,270554,246263,252436,346996,173322,209146,212296,212842,218196,229151,221027,196217
20244,D,발달상권,3120102,서교동(홍대),2513334,1117551,1395783,225930,719536,558215,441487,281433,286733,385769,446375,405118,450494,546806,278771,352169,358238,358511,366891,377911,371317,328295
20244,D,발달상권,3120103,홍대입구역(홍대),4327586,2067846,2259739,519585,1887066,875403,500107,286425,259000,802303,580857,583957,718283,1041702,600485,536047,551964,583436,584639,651391,762081,658028
20244,D,발달상권,3120104,연남동(홍대),4973915,2134388,2839527,466419,1518894,1100202,783160,527769,577470,960571,836434,687105,789356,1093676,606774,666765,679957,700901,695674,724658,789304,716655
20244,D,발달상권,3120105,상수역(홍대),1009639,475867,533772,112376,402930,183956,130632,81145,98603,199047,181151,146557,150764,205301,126818,137066,140904,142994,145192,148499,152352,142633
20244,D,발달상권,3120106,마포역,837323,393136,444186,115179,100998,176698,170173,128053,146222,179795,176467,121266,117073,146903,95820,125073,124540,123146,126015,127147,111177,100224
20244,D,발달상권,3120107,공덕역(공덕오거리),1359807,623681,736126,180541,210042,290745,258759,205094,214625,159649,289280,245780,247643,289804,127651,212108,209651,206854,211353,213353,164670,141819
20244,D,발달상권,3120108,신정네거리역,867064,413392,453673,157786,108689,124984,143778,134820,197007,197834,176027,109765,111716,159248,112474,122898,123722,123238,122641,123463,125444,125659
20244,D,발달상권,3120109,서울남부지방법원,624852,293986,330866,146473,69803,81256,109616,98470,119237,144268,128875,85251,82673,108815,74970,90092,90616,89752,90105,90007,87254,87027
20244,D,발달상권,3120110,목동역 8번출구,1244090,592951,651137,253882,175515,178654,202761,183943,249334,275668,236294,156770,171703,241279,162376,175859,177410,177768,177055,179944,181247,174805
20244,D,발달상권,3120111,목동사거리,674976,328226,346751,99212,95370,112625,106426,105776,155567,148321,134824,84731,89910,128740,88450,94981,95143,94747,95152,95813,100538,98603
20244,D,발달상권,3120112,등촌역,1393704,624896,768807,164351,236229,317573,231055,176402,268096,290131,282523,187460,190587,267043,175961,199448,199898,198908,199989,201853,199750,193859
20244,D,발달상권,3120113,오목교역,1972085,910377,1061708,564619,218150,228892,381059,284085,295281,357495,375191,288925,301432,412939,236102,273160,275086,275118,277606,284726,302332,284057
20244,D,발달상권,3120114,목동신시가지,1192490,550491,641999,379609,107109,121358,236297,162109,186008,237853,228984,165326,177606,238760,143960,169603,170547,171026,171182,171829,172441,165863
20244,D,발달상권,3120115,김포공항역(김포공항),11063,5359,5704,1161,1685,2292,2012,1537,2377,2065,2363,1650,1696,2051,1238,1478,1510,1578,1584,1596,1678,1639
20244,D,발달상권,3120116,송정역,288036,139678,148357,34003,49594,56284,45462,37836,64856,55750,58673,40026,40661,58088,34837,40222,40493,41058,40609,41449,42231,41975
20244,D,발달상권,3120117,강서농산물도매시장,10622,5569,5053,2446,1239,1387,1990,1663,1897,2748,2388,1303,1239,1617,1328,1541,1531,1526,1529,1533,1496,1465
20244,D,발달상권,3120118,마곡역(마곡),139928,69993,69934,24234,22331,28633,28043,18872,17814,26796,28431,22673,22304,24881,14843,21712,21383,21015,21603,21614,17142,15461
20244,D,발달상권,3120119,발산역(마곡),1199787,568825,630962,166390,210379,246190,214725,160189,201916,208647,232033,197138,201741,237458,122769,175992,176791,176771,177181,177790,164379,150884
20244,D,발달상권,3120120,화곡역,1730848,802412,928437,204304,292754,333848,285003,235395,379544,331146,345244,229270,240616,357884,226689,243375,244104,245513,241833,248477,258930,248618
20244,D,발달상권,3120121,까치산역,3357670,1645622,1712048,517031,501735,646780,626709,471158,594255,654097,667980,468350,485992,650488,430762,483923,486907,487984,489386,484933,468029,456505
