총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수,상권_구분_코드_명,기준_년분기_코드,평균매출
268451.0,122087.0,146364.0,136.0,116.0,20.0,82647.0,82207.0,103597.0,0.0,16.0,120.0,골목상권,20242,31846429.75
285942.0,131703.0,154240.0,136.0,116.0,20.0,87470.0,85050.0,113423.0,0.0,16.0,120.0,골목상권,20243,33288849.666666668
266329.0,123883.0,142446.0,245.0,206.0,39.0,79980.0,80073.0,106275.0,0.0,32.0,213.0,골목상권,20244,34838393.333333336
287231.0,131010.0,156222.0,535.0,407.0,128.0,66504.0,88951.0,131779.0,71.0,291.0,173.0,골목상권,20241,48027292.0
276921.0,127097.0,149823.0,535.0,407.0,128.0,64921.0,84940.0,127059.0,71.0,291.0,173.0,골목상권,20242,58861610.0
274886.0,124205.0,150681.0,535.0,407.0,128.0,64846.0,82675.0,127364.0,71.0,291.0,173.0,골목상권,20243,59002172.0
275133.0,125828.0,149305.0,754.0,574.0,180.0,60845.0,84859.0,129427.0,97.0,403.0,254.0,골목상권,20244,53884768.0
1136227.0,578292.0,557935.0,21826.0,11580.0,10246.0,270927.0,543111.0,322189.0,6426.0,11696.0,3704.0,발달상권,20241,3092184510.8
1126491.0,559732.0,566760.0,21826.0,11580.0,10246.0,261260.0,542943.0,322289.0,6426.0,11696.0,3704.0,발달상권,20242,3221989494.1
1120192.0,557693.0,562501.0,21826.0,11580.0,10246.0,263476.0,544217.0,312501.0,6426.0,11696.0,3704.0,발달상권,20243,5571260608.4
1168847.0,583523.0,585324.0,21464.0,11388.0,10076.0,267265.0,561610.0,339971.0,6322.0,11488.0,3654.0,발달상권,20244,5805802837.8
705408.0,345758.0,359650.0,10253.0,7712.0,2541.0,183205.0,282116.0,240086.0,1108.0,6556.0,2589.0,발달상권,20241,3196469811.3333335
740392.0,354733.0,385660.0,10253.0,7712.0,2541.0,205298.0,287888.0,247205.0,1108.0,6556.0,2589.0,발달상권,20242,3707187010.111111
720460.0,352014.0,368446.0,10253.0,7712.0,2541.0,195314.0,279820.0,245327.0,1108.0,6556.0,2589.0,발달상권,20243,3119372543.7777777
745166.0,357555.0,387611.0,12202.0,9169.0,3033.0,202701.0,291029.0,251435.0,1310.0,7835.0,3057.0,발달상권,20244,3768218692.2222223
202461.0,93310.0,109152.0,164.0,102.0,62.0,65989.0,53550.0,82922.0,10.0,65.0,89.0,골목상권,20241,91542669.0
218912.0,100931.0,117982.0,164.0,102.0,62.0,77485.0,56328.0,85098.0,10.0,65.0,89.0,골목상권,20242,169486596.5
208285.0,96758.0,111527.0,164.0,102.0,62.0,69687.0,55173.0,83424.0,10.0,65.0,89.0,골목상권,20243,175881437.5
221349.0,101268.0,120080.0,199.0,124.0,75.0,78217.0,57062.0,86069.0,11.0,78.0,110.0,골목상권,20244,149716803.5
1320749.0,635639.0,685110.0,43.0,41.0,2.0,515073.0,316040.0,489636.0,3.0,29.0,11.0,골목상권,20241,189995896.0
1406767.0,687364.0,719403.0,43.0,41.0,2.0,589677.0,320655.0,496435.0,3.0,29.0,11.0,골목상권,20242,186164318.0
1291237.0,635581.0,655658.0,43.0,41.0,2.0,517445.0,300396.0,473397.0,3.0,29.0,11.0,골목상권,20243,198224044.0
1233193.0,607130.0,626065.0,98.0,85.0,13.0,526389.0,278830.0,427974.0,11.0,62.0,25.0,골목상권,20244,189453378.0
210754.0,93869.0,116887.0,295.0,186.0,109.0,51968.0,57082.0,101705.0,7.0,58.0,230.0,골목상권,20241,529450729.0
210619.0,92261.0,118359.0,295.0,186.0,109.0,60244.0,55014.0,95360.0,7.0,58.0,230.0,골목상권,20242,651087299.25
269565.0,122339.0,147226.0,295.0,186.0,109.0,69570.0,70268.0,129727.0,7.0,58.0,230.0,골목상권,20243,546541774.5
263605.0,118983.0,144622.0,453.0,292.0,161.0,71051.0,68146.0,124411.0,9.0,80.0,364.0,골목상권,20244,635268522.75
273000.0,120522.0,152477.0,483.0,207.0,276.0,61129.0,83407.0,128465.0,67.0,247.0,169.0,전통시장,20241,1191955160.8
244074.0,106733.0,137340.0,483.0,207.0,276.0,56704.0,75007.0,112362.0,67.0,247.0,169.0,전통시장,20242,1295683386.2
249446.0,110277.0,139170.0,483.0,207.0,276.0,58669.0,74457.0,116319.0,67.0,247.0,169.0,전통시장,20243,1288434191.4
223982.0,98823.0,125159.0,469.0,200.0,269.0,51837.0,67342.0,104803.0,63.0,243.0,163.0,전통시장,20244,1302091786.6
584891.0,259695.0,325195.0,259.0,132.0,127.0,138997.0,185577.0,260315.0,25.0,130.0,104.0,발달상권,20241,781746444.6666666
596233.0,263050.0,333183.0,259.0,132.0,127.0,135857.0,190085.0,270290.0,25.0,130.0,104.0,발달상권,20242,851631684.6666666
588045.0,260441.0,327604.0,259.0,132.0,127.0,137294.0,186167.0,264585.0,25.0,130.0,104.0,발달상권,20243,815896569.0
580973.0,254092.0,326881.0,361.0,185.0,176.0,133761.0,183439.0,263774.0,38.0,183.0,140.0,발달상권,20244,903104285.3333334
494336.0,219631.0,274703.0,50.0,28.0,22.0,120253.0,165687.0,208394.0,6.0,25.0,19.0,골목상권,20241,287796237.5
474437.0,209226.0,265211.0,50.0,28.0,22.0,110616.0,160218.0,203604.0,6.0,25.0,19.0,골목상권,20242,239514367.0
451841.0,198124.0,253717.0,50.0,28.0,22.0,106905.0,149998.0,194937.0,6.0,25.0,19.0,골목상권,20243,649303760.0
444683.0,195210.0,249475.0,92.0,49.0,43.0,104578.0,147018.0,193088.0,10.0,49.0,33.0,골목상권,20244,805870459.5
3403737.0,1508076.0,1895661.0,291.0,147.0,144.0,948297.0,1200442.0,1254999.0,29.0,148.0,114.0,골목상권,20241,327177450.8
3544725.0,1555185.0,1989540.0,291.0,147.0,144.0,989958.0,1254850.0,1299919.0,29.0,148.0,114.0,골목상권,20242,345916963.75
3952027.0,1746752.0,2205276.0,291.0,147.0,144.0,1127721.0,1412595.0,1411713.0,29.0,148.0,114.0,골목상권,20243,443939529.25
3732370.0,1647417.0,2084953.0,394.0,196.0,198.0,1068839.0,1327155.0,1336374.0,34.0,202.0,158.0,골목상권,20244,343679269.8
141888.0,61137.0,80751.0,379.0,163.0,216.0,34631.0,40630.0,66627.0,51.0,196.0,132.0,골목상권,20241,618266964.5
166438.0,71345.0,95092.0,379.0,163.0,216.0,40944.0,48940.0,76552.0,51.0,196.0,132.0,골목상권,20242,756044240.0
163124.0,70558.0,92566.0,379.0,163.0,216.0,40397.0,47837.0,74888.0,51.0,196.0,132.0,골목상권,20243,646284032.0
163986.0,71133.0,92852.0,470.0,199.0,271.0,40924.0,48049.0,75013.0,63.0,243.0,164.0,골목상권,20244,705076291.3333334
82332.0,36708.0,45623.0,383.0,182.0,201.0,22791.0,21294.0,38246.0,14.0,124.0,245.0,골목상권,20241,61799503.0
114624.0,51259.0,63366.0,383.0,182.0,201.0,31821.0,30492.0,52313.0,14.0,124.0,245.0,골목상권,20242,120063787.0
98455.0,44898.0,53558.0,383.0,182.0,201.0,28274.0,25474.0,44708.0,14.0,124.0,245.0,골목상권,20243,107843587.0
97042.0,44047.0,52995.0,93.0,44.0,49.0,28162.0,24843.0,44037.0,4.0,34.0,55.0,골목상권,20244,67566182.0
515348.0,243602.0,271746.0,400.0,212.0,188.0,122222.0,153911.0,239217.0,57.0,192.0,151.0,전통시장,20241,261461665.57142857
509749.0,239941.0,269808.0,400.0,212.0,188.0,119329.0,157998.0,232423.0,57.0,192.0,151.0,전통시장,20242,244262107.2857143
512580.0,243594.0,268988.0,400.0,212.0,188.0,126685.0,157992.0,227905.0,57.0,192.0,151.0,전통시장,20243,242682665.0
496074.0,238335.0,257739.0,461.0,250.0,211.0,122190.0,157985.0,215901.0,64.0,220.0,177.0,전통시장,20244,243716067.85714287
1008267.0,467851.0,540416.0,275.0,176.0,99.0,258429.0,322619.0,427218.0,18.0,122.0,135.0,전통시장,20241,262404799.85714287
1037116.0,478194.0,558922.0,275.0,176.0,99.0,254613.0,333613.0,448891.0,18.0,122.0,135.0,전통시장,20242,268540094.71428573
1004407.0,468344.0,536061.0,275.0,176.0,99.0,247292.0,325215.0,431899.0,18.0,122.0,135.0,전통시장,20243,251643462.14285713
975777.0,454524.0,521254.0,351.0,228.0,123.0,236114.0,321686.0,417977.0,22.0,159.0,170.0,전통시장,20244,291928407.3333333
316724.0,149689.0,167035.0,290.0,176.0,114.0,83954.0,100109.0,132660.0,22.0,128.0,140.0,발달상권,20241,775428789.375
290895.0,135843.0,155050.0,290.0,176.0,114.0,75773.0,93791.0,121332.0,22.0,128.0,140.0,발달상권,20242,815248489.5
286839.0,134368.0,152471.0,290.0,176.0,114.0,74431.0,92239.0,120170.0,22.0,128.0,140.0,발달상권,20243,878856318.8571428
283233.0,132964.0,150269.0,299.0,188.0,111.0,73658.0,91259.0,118315.0,21.0,130.0,148.0,발달상권,20244,778722454.625
1355823.0,652532.0,703291.0,329.0,219.0,110.0,354232.0,442634.0,558957.0,23.0,150.0,156.0,골목상권,20241,569757767.8333334
1273770.0,609645.0,664125.0,329.0,219.0,110.0,323903.0,429389.0,520478.0,23.0,150.0,156.0,골목상권,20242,632532545.3333334
1209624.0,579366.0,630259.0,329.0,219.0,110.0,301281.0,406148.0,502196.0,23.0,150.0,156.0,골목상권,20243,503670298.4285714
1113471.0,535898.0,577574.0,381.0,255.0,126.0,275520.0,373328.0,464622.0,22.0,168.0,191.0,골목상권,20244,525564658.0
1496270.0,703670.0,792600.0,174.0,118.0,56.0,393897.0,434956.0,667417.0,9.0,75.0,90.0,골목상권,20241,109391205.5
1450649.0,675873.0,774775.0,174.0,118.0,56.0,368613.0,430009.0,652026.0,9.0,75.0,90.0,골목상권,20242,115040663.16666667
1471471.0,691939.0,779533.0,174.0,118.0,56.0,374477.0,437635.0,659361.0,9.0,75.0,90.0,골목상권,20243,102997559.16666667
1509983.0,716174.0,793810.0,204.0,149.0,55.0,381612.0,455646.0,672724.0,5.0,90.0,109.0,골목상권,20244,109937230.33333333
905698.0,444664.0,461035.0,76.0,59.0,17.0,521123.0,170508.0,214066.0,1.0,41.0,34.0,골목상권,20241,209897232.66666666
1015141.0,490580.0,524561.0,76.0,59.0,17.0,640648.0,166376.0,208116.0,1.0,41.0,34.0,골목상권,20242,252988904.0
928272.0,456937.0,471336.0,76.0,59.0,17.0,537033.0,168545.0,222694.0,1.0,41.0,34.0,골목상권,20243,288314782.0
1083317.0,517068.0,566249.0,97.0,74.0,23.0,680038.0,182618.0,220659.0,1.0,53.0,43.0,골목상권,20244,325177720.0
762357.0,384578.0,377779.0,354.0,189.0,165.0,243946.0,264019.0,254393.0,58.0,186.0,110.0,전통시장,20241,2454162103.1666665
785908.0,389512.0,396395.0,354.0,189.0,165.0,240451.0,272930.0,272529.0,58.0,186.0,110.0,전통시장,20242,2426542721.0
774595.0,385441.0,389153.0,354.0,189.0,165.0,245585.0,266000.0,263011.0,58.0,186.0,110.0,전통시장,20243,2153680940.3333335
837352.0,417204.0,420146.0,492.0,265.0,227.0,262146.0,292900.0,282305.0,79.0,261.0,152.0,전통시장,20244,2685481309.3333335
475432.0,220142.0,255290.0,455.0,250.0,205.0,152210.0,155363.0,167860.0,52.0,254.0,149.0,골목상권,20241,212597786.0
494512.0,230380.0,264132.0,455.0,250.0,205.0,173587.0,157085.0,163840.0,52.0,254.0,149.0,골목상권,20242,262705643.0
513663.0,239023.0,274640.0,455.0,250.0,205.0,172420.0,163916.0,177328.0,52.0,254.0,149.0,골목상권,20243,183005513.0
586556.0,269536.0,317020.0,589.0,324.0,265.0,203789.0,183543.0,199224.0,66.0,335.0,188.0,골목상권,20244,157990992.5
2754568.0,1308809.0,1445758.0,611.0,330.0,281.0,869554.0,987662.0,897353.0,102.0,330.0,179.0,골목상권,20241,880121586.8888888
2370035.0,1117776.0,1252257.0,611.0,330.0,281.0,729744.0,854369.0,785923.0,102.0,330.0,179.0,골목상권,20242,868379489.2222222
2338154.0,1090514.0,1247640.0,611.0,330.0,281.0,720239.0,840924.0,776990.0,102.0,330.0,179.0,골목상권,20243,871507772.8888888
2361670.0,1104872.0,1256798.0,808.0,438.0,370.0,717686.0,859256.0,784729.0,128.0,433.0,247.0,골목상권,20244,1007518093.4444444
1601539.0,692801.0,908738.0,1539.0,755.0,784.0,501300.0,496257.0,603981.0,260.0,819.0,460.0,발달상권,20241,68401149.0
1511203.0,665619.0,845585.0,1539.0,755.0,784.0,468599.0,460031.0,582574.0,260.0,819.0,460.0,발달상권,20242,54562093.666666664
1433998.0,632886.0,801112.0,1539.0,755.0,784.0,445264.0,436902.0,551831.0,260.0,819.0,460.0,발달상권,20243,57736681.6
1445732.0,643363.0,802370.0,980.0,481.0,499.0,450637.0,443142.0,551951.0,168.0,524.0,288.0,발달상권,20244,59761944.0
2441788.0,1165175.0,1276614.0,828.0,556.0,272.0,751660.0,783557.0,906573.0,138.0,436.0,254.0,골목상권,20241,410014155.875
2271602.0,1087076.0,1184527.0,828.0,556.0,272.0,693506.0,736188.0,841909.0,138.0,436.0,254.0,골목상권,20242,452220246.875
2328782.0,1114966.0,1213816.0,828.0,556.0,272.0,712324.0,753686.0,862773.0,138.0,436.0,254.0,골목상권,20243,452001492.625
2261850.0,1087504.0,1174346.0,1640.0,1111.0,529.0,684746.0,738276.0,838829.0,272.0,865.0,503.0,골목상권,20244,550402249.2857143
2108633.0,1026839.0,1081793.0,24945.0,12620.0,12325.0,651119.0,728666.0,728848.0,4220.0,13260.0,7465.0,발달상권,20241,4110400992.5
2100123.0,1023949.0,1076174.0,24945.0,12620.0,12325.0,648065.0,728268.0,723790.0,4220.0,13260.0,7465.0,발달상권,20242,4011696108.3
2037485.0,997808.0,1039677.0,24945.0,12620.0,12325.0,650255.0,706575.0,680653.0,4220.0,13260.0,7465.0,발달상권,20243,3949551734.3
2140613.0,1052074.0,1088537.0,12897.0,6682.0,6215.0,657230.0,746844.0,736538.0,2174.0,6866.0,3857.0,발달상권,20244,4494028868.9
947450.0,431179.0,516269.0,302.0,189.0,113.0,314469.0,286508.0,346473.0,40.0,178.0,84.0,골목상권,20241,11428496.5
958835.0,441210.0,517624.0,302.0,189.0,113.0,317659.0,287589.0,353587.0,40.0,178.0,84.0,골목상권,20242,10561731.5
948739.0,432150.0,516589.0,302.0,189.0,113.0,317382.0,279745.0,351611.0,40.0,178.0,84.0,골목상권,20243,22574474.5
1076011.0,497465.0,578546.0,311.0,194.0,117.0,354794.0,321758.0,399460.0,41.0,183.0,87.0,골목상권,20244,19742748.0
71453.0,32841.0,38612.0,126.0,68.0,58.0,18333.0,18401.0,34719.0,22.0,78.0,26.0,골목상권,20241,234698060.5
83466.0,37804.0,45662.0,126.0,68.0,58.0,21528.0,20802.0,41136.0,22.0,78.0,26.0,골목상권,20242,264615943.0
78682.0,36196.0,42486.0,126.0,68.0,58.0,20291.0,19832.0,38559.0,22.0,78.0,26.0,골목상권,20243,246745147.5
76477.0,34735.0,41741.0,180.0,97.0,83.0,19698.0,19485.0,37295.0,32.0,111.0,37.0,골목상권,20244,164804874.66666666
863034.0,456905.0,406129.0,2454.0,1213.0,1241.0,238724.0,385302.0,239009.0,503.0,1471.0,480.0,발달상권,20241,1251158056.7142856
790313.0,421387.0,368927.0,2454.0,1213.0,1241.0,220842.0,348544.0,220927.0,503.0,1471.0,480.0,발달상권,20242,1260621665.857143
774773.0,415678.0,359095.0,2454.0,1213.0,1241.0,218903.0,340763.0,215108.0,503.0,1471.0,480.0,발달상권,20243,1190574889.0
823020.0,440781.0,382239.0,3985.0,1968.0,2017.0,234341.0,358945.0,229732.0,816.0,2392.0,777.0,발달상권,20244,1394352374.142857
80932.0,42200.0,38732.0,181.0,90.0,91.0,23388.0,35379.0,22167.0,37.0,109.0,35.0,골목상권,20241,427305391.0
71361.0,37599.0,33761.0,181.0,90.0,91.0,20888.0,30826.0,19648.0,37.0,109.0,35.0,골목상권,20242,418403394.0
71117.0,37751.0,33367.0,181.0,90.0,91.0,21175.0,30412.0,19532.0,37.0,109.0,35.0,골목상권,20243,410971119.0
78901.0,41810.0,37089.0,436.0,215.0,221.0,23660.0,33339.0,21904.0,89.0,262.0,85.0,골목상권,20244,423527606.0
260594.0,137707.0,122888.0,1907.0,942.0,965.0,77227.0,116747.0,66622.0,393.0,1142.0,372.0,골목상권,20241,159652106.0
239296.0,127699.0,111596.0,1907.0,942.0,965.0,71759.0,106878.0,60660.0,393.0,1142.0,372.0,골목상권,20242,217111864.0
239372.0,128459.0,110913.0,1907.0,942.0,965.0,72941.0,105909.0,60522.0,393.0,1142.0,372.0,골목상권,20243,224197816.0
257956.0,137894.0,120063.0,2372.0,1172.0,1200.0,78850.0,113147.0,65959.0,488.0,1422.0,462.0,골목상권,20244,193046558.0
539475.0,254608.0,284867.0,175.0,104.0,71.0,142304.0,180947.0,216224.0,25.0,90.0,60.0,골목상권,20241,566664257.0
556075.0,263600.0,292474.0,175.0,104.0,71.0,147861.0,187260.0,220952.0,25.0,90.0,60.0,골목상권,20242,603484950.5
557439.0,265095.0,292344.0,175.0,104.0,71.0,149595.0,189996.0,217848.0,25.0,90.0,60.0,골목상권,20243,584365829.0
565980.0,268746.0,297234.0,155.0,95.0,60.0,153680.0,192643.0,219658.0,22.0,81.0,52.0,골목상권,20244,615911652.0
48913.0,25655.0,23259.0,28.0,16.0,12.0,14836.0,16852.0,17225.0,5.0,14.0,9.0,전통시장,20241,393311581.0
51803.0,26760.0,25042.0,28.0,16.0,12.0,15559.0,18451.0,17791.0,5.0,14.0,9.0,전통시장,20242,447752041.0
50388.0,26122.0,24265.0,28.0,16.0,12.0,15043.0,17880.0,17466.0,5.0,14.0,9.0,전통시장,20243,205947608.5
56534.0,29135.0,27399.0,37.0,21.0,16.0,16949.0,20356.0,19228.0,7.0,18.0,12.0,전통시장,20244,167565526.5
2866901.0,1225137.0,1641763.0,956.0,500.0,456.0,1264648.0,784488.0,817764.0,113.0,467.0,376.0,골목상권,20241,814235524.75
3107548.0,1295578.0,1811970.0,956.0,500.0,456.0,1456156.0,822090.0,829302.0,113.0,467.0,376.0,골목상권,20242,909590863.25
2896405.0,1237137.0,1659268.0,956.0,500.0,456.0,1277344.0,791791.0,827268.0,113.0,467.0,376.0,골목상권,20243,709923950.6
2854613.0,1192327.0,1662285.0,551.0,300.0,251.0,1321181.0,750714.0,782717.0,57.0,303.0,191.0,골목상권,20244,716149208.8
1477665.0,676671.0,800994.0,5155.0,3924.0,1231.0,532585.0,423526.0,521553.0,673.0,2760.0,1722.0,골목상권,20241,330817265.3333333
1590571.0,736914.0,853655.0,5155.0,3924.0,1231.0,590903.0,439558.0,560109.0,673.0,2760.0,1722.0,골목상권,20242,309760990.6666667
1491792.0,691354.0,800439.0,5155.0,3924.0,1231.0,542775.0,420141.0,528875.0,673.0,2760.0,1722.0,골목상권,20243,293901163.3333333
1553977.0,719902.0,834075.0,6443.0,4904.0,1539.0,569707.0,438175.0,546097.0,846.0,3454.0,2143.0,골목상권,20244,330179921.0
1237985.0,648705.0,589279.0,27.0,16.0,11.0,407033.0,374653.0,456298.0,1.0,13.0,13.0,전통시장,20241,77840992.0
1248067.0,651001.0,597065.0,27.0,16.0,11.0,428326.0,380829.0,438912.0,1.0,13.0,13.0,전통시장,20242,78441681.0
1192588.0,622053.0,570535.0,27.0,16.0,11.0,394667.0,370973.0,426948.0,1.0,13.0,13.0,전통시장,20243,63985722.0
1185407.0,619577.0,565831.0,30.0,18.0,12.0,383635.0,368551.0,433220.0,0.0,17.0,13.0,전통시장,20244,86516733.0
1253532.0,590414.0,663118.0,307.0,186.0,121.0,290647.0,370297.0,592588.0,39.0,154.0,114.0,골목상권,20241,107222947.75
1251032.0,582354.0,668678.0,307.0,186.0,121.0,296146.0,377782.0,577103.0,39.0,154.0,114.0,골목상권,20242,118122761.5
1250265.0,581692.0,668572.0,307.0,186.0,121.0,286035.0,383521.0,580711.0,39.0,154.0,114.0,골목상권,20243,110468075.0
1258635.0,586310.0,672324.0,294.0,185.0,109.0,291041.0,383392.0,584203.0,37.0,151.0,106.0,골목상권,20244,93518443.66666667
1013651.0,546746.0,466906.0,111462.0,69985.0,41477.0,294401.0,500947.0,218304.0,21995.0,60465.0,29002.0,발달상권,20241,4251220350.2
1062033.0,574711.0,487323.0,111462.0,69985.0,41477.0,322945.0,511056.0,228033.0,21995.0,60465.0,29002.0,발달상권,20242,4009345785.6
1035130.0,551641.0,483488.0,111462.0,69985.0,41477.0,313028.0,498661.0,223441.0,21995.0,60465.0,29002.0,발달상권,20243,4009224354.4
1033567.0,556285.0,477282.0,109259.0,68425.0,40834.0,297877.0,502912.0,232777.0,21529.0,59174.0,28556.0,발달상권,20244,4025685621.5
26309.0,16397.0,9914.0,104.0,69.0,35.0,5991.0,15334.0,4985.0,26.0,54.0,24.0,골목상권,20241,611099864.0
27026.0,16569.0,10456.0,104.0,69.0,35.0,6425.0,15719.0,4883.0,26.0,54.0,24.0,골목상권,20242,701666505.0
27590.0,16847.0,10743.0,104.0,69.0,35.0,6449.0,15786.0,5352.0,26.0,54.0,24.0,골목상권,20243,680859798.0
27937.0,17493.0,10443.0,165.0,108.0,57.0,6301.0,15954.0,5683.0,42.0,81.0,42.0,골목상권,20244,667090886.0
2285731.0,1140660.0,1145071.0,19176.0,12407.0,6769.0,585250.0,1094227.0,606252.0,3898.0,10947.0,4331.0,발달상권,20241,2258202090.4
2253043.0,1114818.0,1138224.0,19176.0,12407.0,6769.0,561718.0,1096290.0,595034.0,3898.0,10947.0,4331.0,발달상권,20242,2237770269.7
2248874.0,1101008.0,1147866.0,19176.0,12407.0,6769.0,573873.0,1081248.0,593753.0,3898.0,10947.0,4331.0,발달상권,20243,2060341084.7
2202153.0,1089619.0,1112534.0,19227.0,12235.0,6992.0,539745.0,1063002.0,599407.0,3904.0,11003.0,4320.0,발달상권,20244,2281062824.9
207859.0,102344.0,105516.0,2602.0,1756.0,846.0,54328.0,103744.0,49790.0,531.0,1477.0,594.0,골목상권,20241,3784264207.6666665
202787.0,99721.0,103066.0,2602.0,1756.0,846.0,52382.0,101298.0,49107.0,531.0,1477.0,594.0,골목상권,20242,3432218659.3333335
203941.0,97775.0,106165.0,2602.0,1756.0,846.0,56838.0,99996.0,47106.0,531.0,1477.0,594.0,골목상권,20243,2999308562.6666665
200422.0,97418.0,103004.0,2236.0,1508.0,728.0,52979.0,98888.0,48555.0,456.0,1270.0,510.0,골목상권,20244,2768871896.25
243601.0,121176.0,122425.0,291.0,168.0,123.0,55063.0,112802.0,75735.0,58.0,168.0,65.0,골목상권,20244,12614374.5
154269.0,75915.0,78354.0,49.0,35.0,14.0,35707.0,42019.0,76543.0,1.0,18.0,30.0,전통시장,20241,267029090.0
119680.0,59714.0,59966.0,49.0,35.0,14.0,24743.0,33006.0,61930.0,1.0,18.0,30.0,전통시장,20242,292890332.6
150249.0,75160.0,75089.0,49.0,35.0,14.0,31416.0,42642.0,76190.0,1.0,18.0,30.0,전통시장,20243,358135421.75
174843.0,86274.0,88570.0,65.0,48.0,17.0,36629.0,51214.0,87001.0,2.0,22.0,41.0,전통시장,20244,338240072.5
1197609.0,547352.0,650257.0,35.0,21.0,14.0,309107.0,324042.0,564460.0,0.0,10.0,25.0,골목상권,20241,10842819.0
1136470.0,512396.0,624076.0,35.0,21.0,14.0,282621.0,310079.0,543771.0,0.0,10.0,25.0,골목상권,20242,14240559.0
1032423.0,468683.0,563741.0,35.0,21.0,14.0,254980.0,273545.0,503900.0,0.0,10.0,25.0,골목상권,20243,5795434.0
945072.0,430573.0,514500.0,40.0,25.0,15.0,227172.0,249067.0,468831.0,0.0,6.0,34.0,골목상권,20244,62832852.0
1576464.0,729571.0,846893.0,33.0,24.0,9.0,398660.0,428180.0,749625.0,2.0,11.0,20.0,골목상권,20241,81787217.66666667
1454936.0,666451.0,788485.0,33.0,24.0,9.0,361718.0,397686.0,695533.0,2.0,11.0,20.0,골목상권,20242,89631828.33333333
1322287.0,613293.0,708995.0,33.0,24.0,9.0,326246.0,355553.0,640490.0,2.0,11.0,20.0,골목상권,20243,87486013.0
1274552.0,590569.0,683983.0,35.0,29.0,6.0,302070.0,345096.0,627386.0,0.0,9.0,26.0,골목상권,20244,90297239.66666667
656514.0,303132.0,353382.0,38.0,21.0,17.0,148029.0,175669.0,332814.0,0.0,4.0,34.0,골목상권,20241,295042154.0
603874.0,274909.0,328965.0,38.0,21.0,17.0,156176.0,158399.0,289298.0,0.0,4.0,34.0,골목상권,20242,256032229.66666666
598994.0,273847.0,325147.0,38.0,21.0,17.0,148714.0,154458.0,295823.0,0.0,4.0,34.0,골목상권,20243,280026658.8333333
587010.0,266952.0,320058.0,61.0,34.0,27.0,142618.0,152527.0,291866.0,0.0,10.0,51.0,골목상권,20244,259880680.0
1488706.0,718480.0,770225.0,592.0,304.0,288.0,715558.0,364539.0,408610.0,74.0,288.0,230.0,골목상권,20241,184047714.0
1527648.0,733175.0,794473.0,592.0,304.0,288.0,792469.0,351858.0,383321.0,74.0,288.0,230.0,골목상권,20242,222351578.57142857
1392231.0,676973.0,715260.0,592.0,304.0,288.0,695370.0,334442.0,362419.0,74.0,288.0,230.0,골목상권,20243,166209326.85714287
1469541.0,713809.0,755732.0,761.0,388.0,373.0,761723.0,341105.0,366713.0,92.0,376.0,293.0,골목상권,20244,193180554.57142857
2403021.0,1130964.0,1272056.0,2225.0,1423.0,802.0,758939.0,878458.0,765625.0,303.0,949.0,973.0,골목상권,20241,736691000.8888888
2183079.0,1034067.0,1149012.0,2225.0,1423.0,802.0,679393.0,816164.0,687521.0,303.0,949.0,973.0,골목상권,20242,756478824.0
2130210.0,1003111.0,1127099.0,2225.0,1423.0,802.0,657534.0,794229.0,678447.0,303.0,949.0,973.0,골목상권,20243,781639444.5
2120797.0,992899.0,1127899.0,2313.0,1486.0,827.0,643259.0,797761.0,679778.0,310.0,989.0,1014.0,골목상권,20244,824155955.0
1601532.0,735220.0,866312.0,775.0,514.0,261.0,482813.0,610927.0,507793.0,91.0,352.0,332.0,골목상권,20241,382032297.6666667
1515893.0,692058.0,823834.0,775.0,514.0,261.0,448927.0,591982.0,474984.0,91.0,352.0,332.0,골목상권,20242,452155479.8333333
1537471.0,701791.0,835681.0,775.0,514.0,261.0,457831.0,600218.0,479422.0,91.0,352.0,332.0,골목상권,20243,411863743.0
1518778.0,699043.0,819736.0,892.0,604.0,288.0,445637.0,596946.0,476196.0,105.0,407.0,380.0,골목상권,20244,429052146.8333333
2290699.0,1068283.0,1222416.0,2183.0,1398.0,785.0,663693.0,847499.0,779505.0,293.0,934.0,956.0,골목상권,20241,562004737.4285715
2254016.0,1067459.0,1186557.0,2183.0,1398.0,785.0,631318.0,857542.0,765156.0,293.0,934.0,956.0,골목상권,20242,613438918.4285715
2277163.0,1077890.0,1199271.0,2183.0,1398.0,785.0,648591.0,847811.0,780762.0,293.0,934.0,956.0,골목상권,20243,574529393.1428572
2265757.0,1070477.0,1195280.0,2463.0,1581.0,882.0,629727.0,848749.0,787281.0,334.0,1051.0,1078.0,골목상권,20244,601281456.1428572
289349.0,139232.0,150115.0,2512.0,2080.0,432.0,80161.0,103729.0,105459.0,300.0,1467.0,745.0,발달상권,20241,1680873878.2857144
330151.0,156812.0,173339.0,2512.0,2080.0,432.0,96038.0,116747.0,117366.0,300.0,1467.0,745.0,발달상권,20242,2250728964.142857
305699.0,149781.0,155917.0,2512.0,2080.0,432.0,89347.0,106903.0,109448.0,300.0,1467.0,745.0,발달상권,20243,1818395873.4285715
