기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스업종,평균매출,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수
20243,골목상권,서대문우체국,요식업,177108362.0,24459757.0,21674513.33333333,22794000.666666668,25497146.0,27466860.666666668,27557422.33333333,27658662.0,723827.0,336906.0,386920.0,31.0,17.0,14.0,423401.0,183187.0,117238.0,3.0,18.0,10.0
20244,골목상권,서대문우체국,요식업,271589544.0,37167463.5,40064736.0,38425668.0,35652808.5,37426647.0,42222796.5,40629424.5,785534.0,359712.0,425823.0,49.0,27.0,22.0,476398.0,189638.0,119499.0,5.0,31.0,13.0
20241,발달상권,서래마을카페거리(서래마을),요식업,1471122053.2,178331786.7,197302362.5,207608022.5,210858523.8,238358534.5,253595209.3,185067613.9,851438.0,392869.0,458571.0,13336.0,11778.0,1558.0,284552.0,276615.0,290274.0,1335.0,6432.0,5569.0
20242,발달상권,서래마을카페거리(서래마을),요식업,1771605971.0,212153675.1111111,232482032.7777778,250493331.55555555,260474377.55555555,274198596.5555556,307206454.3333333,234597503.1111111,842050.0,391321.0,450729.0,13336.0,11778.0,1558.0,292626.0,269900.0,279523.0,1335.0,6432.0,5569.0
20243,발달상권,서래마을카페거리(서래마을),요식업,1585799977.7777777,215390960.8888889,206907913.1111111,232649735.3333333,231959651.7777778,231309778.8888889,265709891.1111111,201872046.66666663,785251.0,362037.0,423216.0,13336.0,11778.0,1558.0,263176.0,247092.0,274984.0,1335.0,6432.0,5569.0
20244,발달상권,서래마을카페거리(서래마을),요식업,1870200927.7777777,240125329.1111111,273929066.5555556,267425082.0,265550604.0,279679404.7777778,305325247.6666667,238166193.66666663,820714.0,381910.0,438803.0,11545.0,10190.0,1355.0,278461.0,262180.0,280075.0,1152.0,5571.0,4822.0
20241,골목상권,서래초등학교,요식업,387907228.5,27470694.5,11911300.5,48211660.5,66936602.5,64666907.0,86950858.5,81759205.0,160626.0,72642.0,87984.0,849.0,470.0,379.0,42762.0,51545.0,66319.0,161.0,445.0,243.0
20242,골목상권,서래초등학교,요식업,497885297.5,60628461.0,39213595.0,76665377.0,57097816.0,68091410.0,99469563.0,96719075.5,149721.0,68043.0,81678.0,849.0,470.0,379.0,39680.0,49477.0,60565.0,161.0,445.0,243.0
20243,골목상권,서래초등학교,요식업,296946493.0,26020852.0,27348591.5,40071316.0,39802909.0,42646755.0,58793993.0,62262076.5,152724.0,69392.0,83332.0,849.0,470.0,379.0,40021.0,48848.0,63856.0,161.0,445.0,243.0
20244,골목상권,서래초등학교,요식업,340444503.0,26509561.5,33098640.5,43429589.0,47963511.5,53042316.0,64103296.0,72297588.5,152236.0,69041.0,83196.0,1227.0,680.0,547.0,38916.0,47665.0,65655.0,231.0,645.0,351.0
20241,골목상권,서문여고,요식업,232648661.0,29411355.0,26265737.0,33214048.0,30894901.0,33502588.0,37671992.0,41688040.0,436339.0,200504.0,235835.0,989.0,611.0,378.0,151399.0,135825.0,149114.0,171.0,521.0,297.0
20242,골목상권,서문여고,요식업,243714897.0,22412203.0,31460776.0,39098287.0,25266811.0,28775793.0,53750707.0,42950320.0,445818.0,201573.0,244244.0,989.0,611.0,378.0,149929.0,138710.0,157181.0,171.0,521.0,297.0
20243,골목상권,서문여고,요식업,202573352.0,28039254.0,22546373.0,23072747.0,23733982.0,33357319.0,37477730.0,34345947.0,298267.0,134498.0,163769.0,989.0,611.0,378.0,104604.0,88745.0,104920.0,171.0,521.0,297.0
20244,골목상권,서문여고,요식업,225483167.0,24680175.0,32637159.0,40881263.0,27792141.0,26994044.0,38358108.0,34140277.0,284476.0,126340.0,158136.0,854.0,529.0,325.0,102145.0,84545.0,97785.0,148.0,448.0,258.0
20241,골목상권,서빙고동주민센터,요식업,416726736.0,52320800.0,46512665.0,52473199.0,54226279.0,58998124.0,65423763.0,86771906.0,481525.0,241627.0,239898.0,1671.0,1100.0,571.0,121391.0,170673.0,189463.0,296.0,1014.0,361.0
20242,골목상권,서빙고동주민센터,요식업,433149267.0,55499180.0,46925824.0,55334944.0,60163208.0,57598760.0,70192915.0,87434436.0,480166.0,242426.0,237739.0,1671.0,1100.0,571.0,122076.0,170442.0,187646.0,296.0,1014.0,361.0
20243,골목상권,서빙고동주민센터,요식업,432831628.0,51255280.0,65960491.0,52784976.0,49616330.0,60007022.0,67034889.0,86172640.0,481702.0,241438.0,240264.0,1671.0,1100.0,571.0,120321.0,168123.0,193258.0,296.0,1014.0,361.0
20244,골목상권,서빙고동주민센터,요식업,418540865.0,41736022.0,63251796.0,60580172.0,52070924.0,51931437.0,70327122.0,78643392.0,462135.0,229610.0,232525.0,1948.0,1279.0,669.0,114037.0,162072.0,186027.0,347.0,1185.0,416.0
20241,골목상권,서빙고역 1번,요식업,33022581.0,8618634.0,7899588.0,3712094.0,8842470.0,1174638.0,1247929.0,1527228.0,98991.0,49201.0,49790.0,3456.0,2266.0,1190.0,23790.0,35882.0,39320.0,616.0,2096.0,744.0
20242,골목상권,서빙고역 1번,요식업,28595801.0,2351257.0,7279587.0,3668515.0,3073075.0,6891343.0,2776741.0,2555283.0,91321.0,45608.0,45712.0,3456.0,2266.0,1190.0,23344.0,33060.0,34917.0,616.0,2096.0,744.0
20243,골목상권,서빙고역 1번,요식업,12119571.0,1269718.0,1107289.0,1372723.0,2422567.0,1535151.0,1985594.0,2426529.0,87837.0,44306.0,43531.0,3456.0,2266.0,1190.0,21574.0,31840.0,34424.0,616.0,2096.0,744.0
20244,골목상권,서빙고역 1번,요식업,11550277.0,1455918.0,1434127.0,2220520.0,1717389.0,1566845.0,1873874.0,1281604.0,80500.0,40310.0,40190.0,4933.0,3243.0,1690.0,21751.0,29708.0,29043.0,877.0,2996.0,1060.0
20241,전통시장,서서울 골목형상점가,요식업,207996705.5,18585047.25,22549813.25,28459678.25,28379670.0,31051655.75,37626004.5,41344836.5,83962.0,39875.0,44089.0,160.0,107.0,53.0,20105.0,26044.0,37817.0,13.0,65.0,82.0
20242,전통시장,서서울 골목형상점가,요식업,208405234.5,21044591.25,23873605.25,30100817.75,25230119.25,36398484.75,37827226.25,33930390.0,78757.0,36737.0,42020.0,160.0,107.0,53.0,18480.0,24557.0,35719.0,13.0,65.0,82.0
20243,전통시장,서서울 골목형상점가,요식업,208908962.5,15126598.25,27500096.25,29684058.0,25228624.5,34375423.5,38808744.75,38185417.25,82577.0,39044.0,43532.0,160.0,107.0,53.0,20222.0,25278.0,37078.0,13.0,65.0,82.0
20244,전통시장,서서울 골목형상점가,요식업,216445027.75,13878668.25,30960471.25,29578960.75,23452631.0,30064089.75,43193709.25,45316497.5,81883.0,38823.0,43060.0,112.0,75.0,37.0,18720.0,25275.0,37889.0,7.0,47.0,58.0
20241,골목상권,서서울호수공원,요식업,46757179.5,5447005.5,6599731.5,6093335.5,6062742.0,6008233.0,7936846.0,8609286.0,613167.0,286187.0,326980.0,180.0,106.0,74.0,165797.0,186913.0,260458.0,14.0,74.0,92.0
20242,골목상권,서서울호수공원,요식업,48524271.0,5176067.0,4813308.0,7383206.0,6620415.0,5061117.0,9917686.5,9552471.5,617088.0,285898.0,331190.0,180.0,106.0,74.0,167853.0,187951.0,261283.0,14.0,74.0,92.0
20243,골목상권,서서울호수공원,요식업,40600400.0,5079316.0,6223700.0,5049110.5,4513347.0,5532419.0,7263019.0,6939488.5,628002.0,291148.0,336853.0,180.0,106.0,74.0,174067.0,190361.0,263574.0,14.0,74.0,92.0
20244,골목상권,서서울호수공원,요식업,43614613.0,4498320.0,6967039.0,5986683.0,6015116.5,4759497.5,6994583.0,8393374.0,611946.0,281390.0,330555.0,234.0,141.0,93.0,168566.0,187051.0,256330.0,18.0,97.0,119.0
20241,골목상권,서연중학교,요식업,578271202.5,65883611.0,57071548.0,51618151.0,65795786.0,79198654.0,140039310.5,118664142.0,779148.0,337724.0,441425.0,1241.0,834.0,407.0,265948.0,272046.0,241155.0,199.0,577.0,465.0
20242,골목상권,서연중학교,요식업,617714938.0,74266277.0,64394970.5,63961629.5,75580558.5,78343034.5,141216638.0,119951830.0,775543.0,334564.0,440978.0,1241.0,834.0,407.0,271929.0,265348.0,238265.0,199.0,577.0,465.0
20243,골목상권,서연중학교,요식업,567987163.5,73200565.5,58861850.5,51036099.0,69071207.5,72436585.5,126147354.0,117233501.5,751139.0,326783.0,424356.0,1241.0,834.0,407.0,258386.0,257925.0,234826.0,199.0,577.0,465.0
20244,골목상권,서연중학교,요식업,553537839.5,59451262.5,73394238.0,55912993.0,68539324.5,64169154.5,116378415.5,115692451.5,764658.0,330860.0,433799.0,582.0,392.0,190.0,278325.0,255907.0,230423.0,89.0,275.0,218.0
20241,발달상권,서울고교교차로,요식업,236770220.3333333,34870813.0,52573234.0,42352754.66666666,45748801.333333336,35976081.666666664,12134587.333333334,13113948.333333334,257519.0,130180.0,127338.0,2626.0,1560.0,1066.0,78028.0,97455.0,82036.0,453.0,1461.0,712.0
20242,발달상권,서울고교교차로,요식업,247565740.66666663,41873925.333333336,43638404.66666666,40421386.66666666,41082837.0,45829059.333333336,21496752.0,13223375.666666666,245555.0,127633.0,117921.0,2626.0,1560.0,1066.0,77627.0,91529.0,76399.0,453.0,1461.0,712.0
20243,발달상권,서울고교교차로,요식업,262854178.3333333,49415074.66666666,42045751.333333336,49975853.333333336,36880697.333333336,49587754.66666666,21666496.33333333,13282550.666666666,256083.0,131678.0,124403.0,2626.0,1560.0,1066.0,78642.0,98057.0,79382.0,453.0,1461.0,712.0
20244,발달상권,서울고교교차로,요식업,211789273.0,40785003.333333336,37039836.66666666,36694948.0,34536028.333333336,36167567.333333336,15975319.666666666,10590569.666666666,278130.0,141488.0,136642.0,2243.0,1334.0,909.0,84687.0,106629.0,86814.0,386.0,1248.0,609.0
20241,골목상권,서울공연예술고등학교,요식업,133703542.33333331,15105874.0,24117263.33333333,19704220.33333333,21383201.33333333,23746452.0,19330260.0,10316271.333333334,77062.0,34870.0,42192.0,134.0,94.0,40.0,17963.0,24532.0,34566.0,12.0,57.0,65.0
20242,골목상권,서울공연예술고등학교,요식업,151364070.33333334,17886595.0,23223318.0,25818970.0,23063254.666666668,27692295.0,19578164.0,14101473.666666666,51631.0,22332.0,29299.0,134.0,94.0,40.0,15039.0,14511.0,22082.0,12.0,57.0,65.0
20243,골목상권,서울공연예술고등학교,요식업,133073123.66666669,17831206.333333332,23319900.0,19707405.666666668,21786010.666666668,23170959.33333333,16249148.333333334,11008493.333333334,68557.0,31467.0,37090.0,134.0,94.0,40.0,16765.0,19809.0,31982.0,12.0,57.0,65.0
20244,골목상권,서울공연예술고등학교,요식업,146261928.66666666,17114227.666666668,24986249.666666668,18532540.666666668,24805368.0,25773558.666666668,21332348.33333333,13717635.666666666,71871.0,33490.0,38380.0,165.0,113.0,52.0,16840.0,22030.0,33003.0,15.0,69.0,81.0
20241,골목상권,서울과학기술대,요식업,260618638.7142857,32572443.714285716,41359422.28571428,41222491.0,45228715.28571428,38384102.71428572,36565912.42857143,25285551.285714287,97433.0,49637.0,47797.0,206.0,96.0,110.0,39841.0,25438.0,32155.0,34.0,102.0,70.0
20242,골목상권,서울과학기술대,요식업,303416649.0,36582597.85714286,45009805.28571428,46168050.14285714,44589165.42857143,54075157.571428575,43915284.85714286,33076587.85714286,98216.0,50455.0,47759.0,206.0,96.0,110.0,44272.0,23593.0,30353.0,34.0,102.0,70.0
20243,골목상권,서울과학기술대,요식업,221538702.625,33268525.25,28932969.25,31475991.0,33504526.75,36787097.625,33250505.875,24319086.875,118325.0,59281.0,59045.0,206.0,96.0,110.0,48833.0,30421.0,39071.0,34.0,102.0,70.0
20244,골목상권,서울과학기술대,요식업,274099439.5,39201401.75,40322004.25,43828700.875,41003264.375,42411196.0,41005310.875,26327561.375,125834.0,63784.0,62051.0,132.0,62.0,70.0,56962.0,30129.0,38743.0,22.0,64.0,46.0
20241,골목상권,서울교통공사,요식업,320841317.0,53804090.0,51296149.5,38142825.0,49627832.0,45331196.0,45838458.0,36800766.5,398891.0,206366.0,192525.0,739.0,456.0,283.0,104346.0,130369.0,164175.0,193.0,364.0,182.0
20242,골목상권,서울교통공사,요식업,339141149.0,47692610.5,46973642.5,46025861.5,46589213.0,55448330.5,58265754.0,38145737.0,404024.0,210168.0,193856.0,739.0,456.0,283.0,112957.0,134508.0,156560.0,193.0,364.0,182.0
20243,골목상권,서울교통공사,요식업,537758733.0,71398035.0,72142119.0,92165696.0,71497042.0,85190787.0,84692236.0,60672818.0,393857.0,204179.0,189678.0,739.0,456.0,283.0,103830.0,134846.0,155183.0,193.0,364.0,182.0
20244,골목상권,서울교통공사,요식업,634913719.0,93276716.0,79358963.0,103738726.0,91956444.0,108095964.0,95122451.0,63364455.0,394615.0,203803.0,190812.0,433.0,270.0,163.0,103377.0,137254.0,153982.0,113.0,217.0,103.0
20241,골목상권,서울국제고등학교,요식업,243812425.75,32676997.5,39589715.75,41034925.25,41147631.0,40689105.5,30786853.0,17887197.75,1719460.0,753250.0,966210.0,887.0,433.0,454.0,1002129.0,315797.0,401533.0,139.0,466.0,282.0
20242,골목상권,서울국제고등학교,요식업,318461623.0,51020437.75,53174277.75,52142038.25,58106785.25,43045950.5,40613727.5,20358406.0,2163002.0,900654.0,1262347.0,887.0,433.0,454.0,1424791.0,336997.0,401214.0,139.0,466.0,282.0
20243,골목상권,서울국제고등학교,요식업,289402780.0,53738772.66666666,48602459.333333336,46067897.66666666,45944094.66666666,50365177.333333336,33044502.33333333,11639876.0,1685853.0,741438.0,944416.0,887.0,433.0,454.0,985939.0,310318.0,389596.0,139.0,466.0,282.0
20244,골목상권,서울국제고등학교,요식업,434148737.6666667,73511176.66666667,80310694.66666667,67094372.333333336,75788381.66666667,68070110.0,53772765.333333336,15601237.0,1936890.0,804754.0,1132136.0,494.0,239.0,255.0,1235807.0,313906.0,387178.0,78.0,266.0,150.0
20241,골목상권,서울금융고등학교,요식업,402720494.0,39045084.0,47933847.0,61626446.0,51866866.0,73970248.0,61969822.0,66308181.0,240892.0,116921.0,123973.0,292.0,170.0,122.0,62771.0,71367.0,106755.0,26.0,122.0,144.0
20242,골목상권,서울금융고등학교,요식업,381041252.0,42611685.0,45499090.0,66362891.0,50770928.0,63048279.0,58109310.0,54639069.0,246924.0,118558.0,128367.0,292.0,170.0,122.0,66965.0,72231.0,107727.0,26.0,122.0,144.0
20243,골목상권,서울금융고등학교,요식업,357931938.0,48448109.0,38541437.0,54182466.0,49791211.0,55965698.0,57983836.0,53019181.0,236398.0,115364.0,121034.0,292.0,170.0,122.0,62443.0,69720.0,104236.0,26.0,122.0,144.0
20244,골목상권,서울금융고등학교,요식업,329294483.0,37447520.0,52709168.0,45506591.0,45424724.0,53269835.0,49405795.0,45530850.0,234876.0,116060.0,118816.0,352.0,210.0,142.0,62828.0,69966.0,102084.0,27.0,148.0,177.0
20241,발달상권,서울남부지방법원,요식업,445607499.875,55580500.125,64643572.5,62528390.625,67771957.0,70751063.375,71302062.625,53029953.625,669230.0,315415.0,353815.0,4153.0,2382.0,1771.0,238903.0,202480.0,227845.0,728.0,1862.0,1563.0
20242,발달상권,서울남부지방법원,요식업,546510580.8571428,67207738.0,75399033.85714285,76969544.0,80641368.57142857,85887341.71428572,88798318.71428572,71607236.0,668977.0,307260.0,361717.0,4153.0,2382.0,1771.0,243419.0,201226.0,224332.0,728.0,1862.0,1563.0
20243,발달상권,서울남부지방법원,요식업,535638329.2857143,76868242.28571428,69948816.57142857,74098677.28571428,77547226.42857143,85987799.71428572,84324746.42857143,66862820.571428575,655227.0,306944.0,348282.0,4153.0,2382.0,1771.0,238909.0,194809.0,221510.0,728.0,1862.0,1563.0
20244,발달상권,서울남부지방법원,요식업,516807009.85714287,65927307.28571428,71446851.0,69148173.57142857,76683100.85714285,79157251.57142857,83683957.42857143,70760368.14285715,624852.0,293986.0,330866.0,9625.0,5584.0,4041.0,216276.0,190872.0,217707.0,1719.0,4665.0,3241.0
20241,골목상권,서울대병원,요식업,506780534.0,78952996.5,91470843.0,94355678.5,92089962.5,84526265.0,39829075.5,25555713.0,787424.0,337558.0,449867.0,62.0,35.0,27.0,250269.0,280294.0,256862.0,10.0,31.0,21.0
20242,골목상권,서울대병원,요식업,624968489.0,105836845.0,114163636.5,98015457.5,110463784.5,111186129.0,55134645.0,30167991.5,762863.0,327008.0,435855.0,62.0,35.0,27.0,260123.0,261389.0,241349.0,10.0,31.0,21.0
20243,골목상권,서울대병원,요식업,600295168.5,102721034.5,106642914.5,110280747.5,99300171.0,104456014.5,46959028.5,29935258.0,740322.0,317807.0,422515.0,62.0,35.0,27.0,243401.0,261020.0,235900.0,10.0,31.0,21.0
20244,골목상권,서울대병원,요식업,539155880.5,92409229.5,100746581.0,90753476.5,91660400.5,90140295.0,45335960.0,28109938.0,773298.0,330565.0,442733.0,87.0,48.0,39.0,267755.0,267964.0,237580.0,12.0,45.0,30.0
20241,발달상권,서울대입구역,요식업,2555584927.6,311788912.0,321182614.9,348173512.7,363933446.4,411438517.0,447820815.0,351247109.6,3474375.0,1686223.0,1788154.0,4574.0,2482.0,2092.0,1586626.0,1113356.0,774394.0,707.0,2389.0,1478.0
20242,발달상권,서울대입구역,요식업,2573580851.1,312170350.5,341375106.9,364949854.2,342203459.0,421489308.6,436828196.1,354564575.8,3487726.0,1680928.0,1806798.0,4574.0,2482.0,2092.0,1637009.0,1108934.0,741782.0,707.0,2389.0,1478.0
20243,발달상권,서울대입구역,요식업,2451443335.5,322588597.4,303617154.4,346422037.4,342117773.4,396002162.9,418978744.4,321716865.6,3435942.0,1661000.0,1774942.0,4574.0,2482.0,2092.0,1565645.0,1121334.0,748964.0,707.0,2389.0,1478.0
20244,발달상권,서울대입구역,요식업,2575650322.4,306751117.4,359550630.6,346195429.3,328044585.8,413986909.2,470025731.7,351095918.4,3544196.0,1706338.0,1837858.0,6550.0,3546.0,3004.0,1631100.0,1149748.0,763349.0,1001.0,3434.0,2115.0
20241,골목상권,서울대입구역 8번,요식업,295025920.6666667,33714646.333333336,38988263.0,42802164.333333336,45621663.0,53313259.66666666,41285434.0,39300490.333333336,1617115.0,772356.0,844759.0,397.0,224.0,173.0,599387.0,562226.0,455503.0,60.0,193.0,144.0
20242,골목상권,서울대입구역 8번,요식업,399679991.5,51092488.0,50944115.5,72273979.0,61514211.5,61398013.0,56733525.0,45723659.5,1550308.0,743857.0,806451.0,397.0,224.0,173.0,577269.0,546055.0,426985.0,60.0,193.0,144.0
20243,골목상권,서울대입구역 8번,요식업,355605377.0,52624957.5,55443044.0,46471131.5,49237547.5,52975547.0,58092900.0,40760249.5,1541478.0,737213.0,804265.0,397.0,224.0,173.0,559553.0,547709.0,434216.0,60.0,193.0,144.0
20244,골목상권,서울대입구역 8번,요식업,442543926.5,46068040.0,66289081.0,62481711.5,50821715.0,93504255.5,66384116.5,56995007.0,1576048.0,750162.0,825887.0,422.0,236.0,186.0,585416.0,550292.0,440342.0,59.0,206.0,157.0
20241,골목상권,서울독일학교,요식업,772216279.0,83290594.0,104504801.5,115249686.75,122445074.25,120312721.25,135620196.5,90793204.75,94389.0,43557.0,50832.0,1343.0,984.0,359.0,22072.0,40760.0,31559.0,222.0,754.0,367.0
20242,골목상권,서울독일학교,요식업,771847302.5,71754338.5,91876410.0,111293555.25,115268495.25,124937172.75,146634424.25,110082906.5,86337.0,39940.0,46398.0,1343.0,984.0,359.0,21090.0,37469.0,27778.0,222.0,754.0,367.0
20243,골목상권,서울독일학교,요식업,679092927.25,68749551.25,84179770.75,90914952.75,101125250.25,113019462.75,122829353.75,98274585.75,89539.0,41400.0,48138.0,1343.0,984.0,359.0,21419.0,38935.0,29183.0,222.0,754.0,367.0
20244,골목상권,서울독일학교,요식업,758981209.25,73752734.5,126924817.5,104950452.0,115936974.5,111554556.25,123116551.25,102745123.25,95242.0,43962.0,51280.0,2490.0,1823.0,667.0,22238.0,41840.0,31162.0,415.0,1391.0,684.0
20241,골목상권,서울북부고용노동지청,요식업,294344495.0,25796218.5,45639261.5,41207530.0,54318128.0,46341207.5,39949878.5,41092271.0,630747.0,300895.0,329850.0,796.0,377.0,419.0,167921.0,176141.0,286687.0,98.0,325.0,373.0
20242,골목상권,서울북부고용노동지청,요식업,301010077.5,21046492.5,44141180.0,51596001.0,42662724.0,49491756.5,52240038.5,39831885.0,477664.0,228293.0,249370.0,796.0,377.0,419.0,137289.0,132834.0,207538.0,98.0,325.0,373.0
20243,골목상권,서울북부고용노동지청,요식업,303520935.5,14902930.0,43607856.5,44222677.0,50244395.5,43261699.0,53015157.5,54266220.0,426175.0,203271.0,222903.0,796.0,377.0,419.0,118127.0,122256.0,185791.0,98.0,325.0,373.0
20244,골목상권,서울북부고용노동지청,요식업,372782971.5,24438159.5,60636228.0,49202568.5,62840746.5,59605575.5,62530765.0,53528928.5,500551.0,241156.0,259395.0,292.0,140.0,152.0,140593.0,141170.0,218789.0,32.0,118.0,142.0
20241,골목상권,서울산업정보학교(서울삼성초등학교),요식업,10650025.0,1652554.0,1189276.0,3289362.0,1218282.0,2274956.0,718953.0,306642.0,515321.0,290420.0,224901.0,22.0,19.0,3.0,244796.0,152918.0,117607.0,3.0,13.0,6.0
20242,골목상권,서울산업정보학교(서울삼성초등학교),요식업,10713841.0,520049.0,2482147.0,3321270.0,1537356.0,1348813.0,422670.0,1081536.0,516975.0,293429.0,223546.0,22.0,19.0,3.0,259163.0,145273.0,112538.0,3.0,13.0,6.0
20243,골목상권,서울산업정보학교(서울삼성초등학교),요식업,11086784.0,2869592.0,2792933.0,743816.0,1108472.0,1276296.0,1543572.0,752103.0,465925.0,264412.0,201514.0,22.0,19.0,3.0,222574.0,137359.0,105993.0,3.0,13.0,6.0
20244,골목상권,서울산업정보학교(서울삼성초등학교),요식업,9083248.0,2096770.0,1616089.0,1674103.0,391591.0,2772213.0,149178.0,383304.0,493527.0,278806.0,214721.0,44.0,40.0,4.0,242066.0,143059.0,108404.0,5.0,25.0,14.0
20241,골목상권,서울서부지방법원,요식업,642256298.5714285,101303175.0,116481213.57142857,116122238.14285716,121003452.14285716,101887314.71428572,48532553.71428572,36926351.28571428,1735130.0,775519.0,959612.0,3762.0,2181.0,1581.0,487182.0,693460.0,554489.0,836.0,2072.0,854.0
20242,골목상권,서울서부지방법원,요식업,628892233.0,115882222.28571428,117444775.0,97441989.71428572,107195100.28571428,107167225.14285716,48370435.0,35390485.571428575,1717156.0,773056.0,944099.0,3762.0,2181.0,1581.0,464803.0,678717.0,573637.0,836.0,2072.0,854.0
20243,골목상권,서울서부지방법원,요식업,602086414.7142857,103740772.85714284,96418094.42857143,107200173.57142857,110155008.42857143,102527408.0,47201986.14285714,34842971.28571428,1948462.0,873337.0,1075125.0,3762.0,2181.0,1581.0,529035.0,786197.0,633231.0,836.0,2072.0,854.0
20244,골목상권,서울서부지방법원,요식업,710311500.5714285,119748764.85714284,126310909.28571428,116723535.28571428,132259525.85714284,125688027.85714284,53765055.571428575,35815681.85714286,1978621.0,895040.0,1083580.0,2505.0,1452.0,1053.0,530630.0,799400.0,648590.0,563.0,1380.0,562.0
20241,발달상권,서울세관,요식업,995728717.4285716,128886919.14285716,154209862.14285713,166687392.57142857,164357413.42857143,164344726.42857143,124134044.42857143,93108359.28571428,819194.0,414499.0,404695.0,8095.0,5186.0,2909.0,220615.0,381429.0,217151.0,1554.0,4311.0,2230.0
20242,발달상권,서울세관,요식업,1230826714.5714283,156765055.85714287,197753447.2857143,187694147.0,192507796.85714287,217764127.57142857,163238489.85714287,115103650.14285716,843240.0,427856.0,415385.0,8095.0,5186.0,2909.0,226674.0,392143.0,224423.0,1554.0,4311.0,2230.0
20243,발달상권,서울세관,요식업,1198557440.2857144,173769261.7142857,172307580.0,188478507.0,197623488.2857143,201664241.85714287,156245248.0,108469113.42857143,850087.0,428293.0,421794.0,8095.0,5186.0,2909.0,233013.0,394423.0,222653.0,1554.0,4311.0,2230.0
20244,발달상권,서울세관,요식업,1305717729.8333333,169340157.83333334,219110194.16666663,186651923.66666663,233255365.66666663,241004844.3333333,153573073.0,102782171.16666669,842679.0,423467.0,419211.0,8018.0,5138.0,2880.0,225456.0,395795.0,221427.0,1540.0,4275.0,2203.0
20241,발달상권,서울숲역,요식업,481708507.0,58603727.5,77157172.5,83532461.0,84898703.0,84196109.0,61368147.0,31952187.0,181380.0,88722.0,92657.0,954.0,593.0,361.0,52840.0,74216.0,54323.0,118.0,415.0,421.0
20242,발달상권,서울숲역,요식업,559879777.0,71400812.5,75190065.0,100146149.0,90757226.5,97606633.5,93004758.5,31774132.0,196291.0,94895.0,101395.0,954.0,593.0,361.0,59868.0,82528.0,53898.0,118.0,415.0,421.0
20243,발달상권,서울숲역,요식업,363399448.0,50186528.333333336,61847070.0,57593536.66666666,56110586.66666666,67264708.0,47037369.0,23359649.33333333,180659.0,88833.0,91826.0,954.0,593.0,361.0,52012.0,74554.0,54094.0,118.0,415.0,421.0
20244,발달상권,서울숲역,요식업,399189195.0,50210973.0,67199141.33333333,61690267.66666666,76125107.0,69353922.66666667,50807215.66666666,23802567.666666668,198730.0,97042.0,101688.0,1428.0,892.0,536.0,57636.0,81863.0,59230.0,177.0,622.0,629.0
20241,골목상권,서울숲역 1번,요식업,108515176.0,15147731.0,14251707.0,15911977.5,17494855.5,16942978.0,16499513.5,12266413.5,286944.0,136513.0,150430.0,93.0,60.0,33.0,94875.0,125811.0,66257.0,14.0,40.0,39.0
20242,골목상권,서울숲역 1번,요식업,112416178.5,16735380.0,15480527.0,13945642.0,17567833.0,15080216.0,17506069.0,16100511.5,288731.0,136945.0,151787.0,93.0,60.0,33.0,94968.0,128416.0,65347.0,14.0,40.0,39.0
20243,골목상권,서울숲역 1번,요식업,113454958.5,16475244.0,14913996.0,16963626.5,13935967.0,18139571.5,15812218.5,17214335.0,279885.0,133000.0,146885.0,93.0,60.0,33.0,91547.0,124692.0,63648.0,14.0,40.0,39.0
20244,골목상권,서울숲역 1번,요식업,130868031.5,19758173.5,21260663.5,18158994.0,15841151.0,23067690.0,15885606.5,16895753.0,306966.0,143436.0,163531.0,163.0,107.0,56.0,102885.0,134722.0,69360.0,24.0,70.0,69.0
20241,골목상권,서울숲카페거리,요식업,33000000.0,3567001.0,3639085.0,2920879.0,3573790.0,5391597.0,7086640.0,6821008.0,451517.0,204474.0,247044.0,119.0,90.0,29.0,144945.0,178807.0,127766.0,19.0,49.0,51.0
20242,골목상권,서울숲카페거리,요식업,25189107.0,1457055.0,1133980.0,4481012.0,4053371.0,2194688.0,6086206.0,5782795.0,462275.0,202681.0,259597.0,119.0,90.0,29.0,155451.0,184216.0,122607.0,19.0,49.0,51.0
20243,골목상권,서울숲카페거리,요식업,18660207.0,832031.0,1845625.0,3151230.5,4435547.0,2097772.0,2223600.5,4074401.0,410347.0,186185.0,224164.0,119.0,90.0,29.0,125942.0,165874.0,118530.0,19.0,49.0,51.0
20244,골목상권,서울숲카페거리,요식업,11278250.0,323748.5,790764.5,1681477.5,2027112.5,2706448.0,1731918.0,2016781.0,427846.0,191521.0,236325.0,228.0,162.0,66.0,130462.0,174494.0,122890.0,38.0,93.0,97.0
20241,골목상권,서울시립대,요식업,226596627.14285716,33396474.85714286,36702908.14285714,35513498.571428575,40534902.71428572,30175069.42857143,29093636.714285716,21180136.714285716,2511896.0,1248961.0,1262935.0,447.0,242.0,205.0,1205469.0,587889.0,718538.0,50.0,215.0,182.0
