기준_년분기_코드,계절,상권_구분_코드_명,상권_코드_명,매출_금액,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,출근_매출_금액,점심_매출_금액,퇴근_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,출근_유동인구_수,점심_유동인구_수,퇴근_유동인구_수,주중_유동인구_수,주말_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수
20241,봄,전통시장,신당 미래유산 먹거리 골목형상점가,2486324186.0,1347018095.0,1139306091.0,1226816022.0,1152909832.0,371528136.0,844848633.0,1269947417.0,159338,77949,81390,64639,45275,49425,115436,43902,29,16,13
20241,봄,발달상권,시청역_8번,35323446794.0,34091149635.0,1232297159.0,18008413090.0,9899430360.0,4270633841.0,21642161524.0,9410651429.0,504672,260833,243839,151092,238009,115568,447312,57361,21030,11166,9864
20241,봄,골목상권,시흥3동 우편취급국,120193227.0,109869743.0,10323484.0,65176198.0,6436596.0,271969.0,53033922.0,66887336.0,25327,13773,11555,9580,8542,7207,18851,6475,378,226,152
20241,봄,골목상권,시흥4동주민센터(서울신흥초등학교),3583193194.0,2788709608.0,794483586.0,1675419657.0,1878479847.0,567972182.0,1658592844.0,1356628168.0,761993,360476,401517,388737,160962,212295,531108,230886,390,239,151
20241,봄,전통시장,숭인시장,5138636434.0,3885849005.0,1252787429.0,2240565297.0,2868045307.0,517917495.0,2812920436.0,1807798503.0,60341,26136,34205,20840,20264,19237,42768,17572,80,43,37
20241,봄,골목상권,시립대앞사거리,868080826.0,611692676.0,256388150.0,543481342.0,305009993.0,120537639.0,214150241.0,533392946.0,610867,295782,315086,326856,112622,171392,438416,172451,8,8,0
20241,봄,골목상권,시립서북병원,5703710302.0,4297876884.0,1405833418.0,2832920338.0,2470012359.0,980553464.0,2400094941.0,2323061897.0,1644312,748746,895566,841373,342824,460114,1155311,488999,692,344,348
20241,봄,발달상권,신논현역,138635161365.0,107774992373.0,30860168992.0,57905424116.0,68593811440.0,22159012971.0,61357862109.0,55118286285.0,3762609,1857768,1904840,1279268,1255036,1228304,2836603,926006,21301,12471,8830
20241,봄,골목상권,신길동홍어거리,601194347.0,386232900.0,214961447.0,386159553.0,174412992.0,60133564.0,177816282.0,363244501.0,538763,268834,269928,255617,126801,156343,389243,149520,550,273,277
20241,봄,골목상권,신길새마을금고신길4동지점,362032700.0,257197352.0,104835348.0,269199219.0,92667443.0,18755631.0,151264735.0,192012334.0,332599,158484,174114,155637,76052,100908,230134,102464,165,84,81
20241,봄,골목상권,신길역 1번,12234683.0,10383523.0,1851160.0,10980232.0,1254451.0,1022343.0,4286952.0,6925388.0,564914,278590,286323,305501,110705,148709,399345,165567,90,51,39
20241,봄,골목상권,신길역 3번,228521346.0,184482362.0,44038984.0,133407098.0,61452574.0,20053994.0,68715694.0,139751658.0,480893,248572,232322,214214,116510,150169,342718,138177,128,71,57
20241,봄,골목상권,국민대학교앞,572529675.0,452857456.0,119672219.0,347928456.0,204063319.0,79281349.0,147971933.0,345276393.0,35658,20078,15582,17888,8096,9673,24642,11014,74,56,18
20241,봄,골목상권,국민은행방학지점,3203223476.0,2776865300.0,426358176.0,1550729884.0,1648268521.0,675546977.0,2050084458.0,477592041.0,44736,20118,24618,15525,13804,15406,30470,14265,361,217,144
20241,봄,골목상권,국악고교사거리,4291829477.0,2759286104.0,1532543373.0,1668297839.0,2101619210.0,169728782.0,2016238584.0,2105862111.0,475668,229292,246377,199512,127083,149075,351899,123769,732,527,205
20241,봄,골목상권,국제신학대학원대학교(남서울중학교),1325114600.0,914521920.0,410592680.0,841899958.0,466104726.0,295382247.0,324971720.0,704760633.0,1186473,582714,603759,570587,257575,358311,825263,361211,238,151,87
20241,봄,골목상권,신길2동우편취급국,2237224929.0,1450249507.0,786975422.0,1091822871.0,818053005.0,97149006.0,1022904578.0,1117171345.0,1331936,665982,665955,668747,277097,386093,923819,408116,393,227,166
20241,봄,골목상권,숙대입구,16286873558.0,12364141719.0,3922731839.0,4896375567.0,8726436115.0,1287830501.0,7952562615.0,7046480442.0,2150734,833073,1317661,889826,610148,650760,1557127,593607,1130,609,521
20241,봄,골목상권,숙대입구역 1번,2601613377.0,2025136139.0,576477238.0,1105376845.0,1218329293.0,363522214.0,1357765586.0,880325577.0,877568,444608,432960,396197,227157,254213,634370,243200,1728,736,992
20241,봄,발달상권,"숙대입구역(남영역, 남영동)",14112440217.0,11161865239.0,2950574978.0,6306849679.0,6865385886.0,2344259099.0,6024573996.0,5743607122.0,372003,184086,187917,127052,136925,108026,278424,93577,4057,1709,2348
20241,봄,전통시장,수유중앙골목시장(수유중앙시장),2216632516.0,1719957845.0,496674671.0,1052953549.0,955382834.0,216452606.0,1100729419.0,899450491.0,331671,153138,178532,159670,69968,102033,231652,100019,107,54,53
20241,봄,골목상권,수유초등학교,2985498200.0,2029447495.0,956050705.0,1876052163.0,931638533.0,351423922.0,1113928516.0,1520145762.0,1246605,580926,665679,605446,285801,355358,873328,373276,304,134,170
20241,봄,전통시장,수유프라자,85809874.0,63175431.0,22634443.0,41225472.0,44584402.0,0.0,72991689.0,12818185.0,26260,12128,14132,10256,8011,7994,18735,7524,55,24,31
20241,봄,전통시장,신금호역 골목형상점가,2365433920.0,1621916752.0,743517168.0,1127862097.0,1090936025.0,166945760.0,989693797.0,1208794363.0,134112,59231,74879,54688,37623,41801,93821,40291,56,29,27
20241,봄,골목상권,시흥동 은행나무사거리,8230690823.0,6332620790.0,1898070033.0,4188657837.0,3891834746.0,1606983058.0,3948017603.0,2675690162.0,1044664,504322,540343,521701,205012,317950,728232,316434,437,273,164
20241,봄,골목상권,시흥초등학교(시흥1동우체국),2952155458.0,2098511248.0,853644210.0,1580766031.0,1308820708.0,487372765.0,991511157.0,1473271536.0,820542,389703,430838,391779,178269,250495,574562,245980,343,186,157
20241,봄,전통시장,신곡종합시장(신월6동 골목시장),15766776308.0,12765640966.0,3001135342.0,6539760761.0,9133937352.0,2835447103.0,9156728206.0,3774600999.0,42046,19756,22290,18029,10520,13498,29340,12708,220,127,93
20241,봄,골목상권,신곡초등학교,1254083003.0,931911680.0,322171323.0,681604617.0,570131256.0,197753138.0,386358377.0,669971488.0,1516931,682642,834289,779797,302134,435001,1068588,448342,371,204,167
20241,봄,발달상권,국회의사당역(국회의사당),71457491641.0,62211261913.0,9246229728.0,29219014733.0,19645312141.0,6673978823.0,36485126841.0,28298385977.0,434093,235930,198163,145547,193385,95162,353835,80259,69348,49208,20140
20241,봄,발달상권,군자역,58814914420.0,44584869067.0,14230045353.0,30905952374.0,25091204279.0,7869676044.0,24292794678.0,26652443698.0,2759423,1304332,1455091,1177463,690899,891059,1983913,775509,2856,1571,1285
20241,봄,골목상권,군자역 4번,1196549197.0,983847189.0,212702008.0,617557898.0,550150088.0,123556318.0,528431031.0,544561848.0,411205,190094,221110,220202,77225,113779,289362,121842,159,94,65
20241,봄,골목상권,군자역 5번,2984280495.0,2185426701.0,798853794.0,1436644847.0,1097085391.0,231133425.0,1283566648.0,1469580422.0,937229,433193,504037,502705,179631,254891,664183,273044,242,156,86
20241,봄,발달상권,시청역_1번,15535695164.0,14408164906.0,1127530258.0,5369731848.0,4415304294.0,1238337170.0,9938444150.0,4358913844.0,59952,29700,30253,18629,28386,12939,51220,8733,6139,3260,2879
20241,봄,골목상권,수유동우체국,1589280557.0,1079170801.0,510109756.0,795854921.0,512206152.0,165899399.0,749122579.0,674258579.0,735903,323307,412594,310207,183037,242657,512167,223735,267,148,119
20241,봄,골목상권,수유북부시장옆,922903222.0,691293979.0,231609243.0,379887158.0,478730703.0,106412103.0,473558800.0,342932319.0,577659,268632,309028,286057,129209,162394,413145,164514,346,210,136
20241,봄,골목상권,수유시장옆,1898308888.0,1330754777.0,567554111.0,1119238010.0,706253148.0,229192050.0,570309097.0,1098807741.0,1540481,721329,819152,783230,311297,445953,1073218,467262,154,81,73
20241,봄,골목상권,수락산역 4번,16832350045.0,12474606476.0,4357743569.0,8409639838.0,8137415184.0,2221477307.0,9040171828.0,5570700910.0,2008071,944399,1063674,901920,491792,614359,1385580,622490,1855,1174,681
20241,봄,골목상권,수색성당,543507744.0,341315695.0,202192049.0,245079929.0,252562200.0,4021721.0,240982758.0,298503265.0,220256,99680,120577,105700,47764,66793,154139,66115,311,199,112
20241,봄,발달상권,수서역,50115387054.0,43031495654.0,7083891400.0,24047189198.0,23440776556.0,9005111148.0,25509139257.0,15601136649.0,239357,114020,125336,91145,82615,65598,186461,52897,15898,8389,7509
20241,봄,골목상권,시조사삼거리,79790474.0,77135607.0,2654867.0,27699115.0,43949766.0,6470588.0,20619468.0,52700418.0,341851,152306,189545,153728,84967,103159,241237,100614,90,48,42
20241,봄,골목상권,숭곡초등학교,8391010394.0,6677574095.0,1713436299.0,4054533931.0,4087355315.0,1411684389.0,4981736900.0,1997589105.0,2878499,1311390,1567109,1211380,782655,884465,2031843,846653,837,524,313
20241,봄,전통시장,숭례문수입상가(남대문시장),3878706048.0,3151441696.0,727264352.0,1092749272.0,2215100684.0,193475764.0,3282057485.0,403172799.0,68294,32553,35740,17976,35896,14421,56789,11504,2364,1462,902
20241,봄,골목상권,숭실대입구역 1번,9181428367.0,7106709677.0,2074718690.0,4075667881.0,4413771292.0,1150882742.0,4289125715.0,3741419910.0,1706970,805578,901391,751282,420877,534812,1197792,509179,512,293,219
20241,봄,골목상권,숭실대입구역 4번,4683149356.0,3654998729.0,1028150627.0,2463959153.0,1766624671.0,467222001.0,1980650600.0,2235276755.0,795647,392967,402678,362356,198245,235047,571657,223990,361,208,153
20241,봄,골목상권,군자초등학교,232572580.0,223041395.0,9531185.0,137061735.0,31589993.0,10763611.0,127176955.0,94632014.0,407790,200171,207620,209983,90032,107773,294828,112963,1215,773,442
20241,봄,발달상권,굽은다리역,21673151787.0,16413294818.0,5259856969.0,10198462502.0,10856000793.0,3098131499.0,10001518159.0,8573502129.0,712135,325593,386540,291088,189863,231185,501847,210286,2346,1362,984
20241,봄,골목상권,굽은다리역 1번(십자성마을),6029766366.0,4076740997.0,1953025369.0,3051950439.0,2706999567.0,713881515.0,2817282698.0,2498602153.0,1881138,868198,1012939,919166,403688,558285,1321449,559691,811,474,337
20241,봄,골목상권,굽은다리역 2번,1943294032.0,1414254275.0,529039757.0,1133139752.0,749692876.0,234171161.0,738187721.0,970935150.0,1481814,684179,797635,798478,281708,401627,1047817,433994,917,537,380
20241,봄,골목상권,수족관거리,125653477.0,68267565.0,57385912.0,77734188.0,20896476.0,4898637.0,50082207.0,70672633.0,104459,52936,51524,52380,27936,24140,79734,24725,78,32,46
20241,봄,골목상권,송파나루역 3번,155818844.0,131872175.0,23946669.0,67561022.0,66054788.0,12045772.0,100255812.0,43517260.0,161726,75436,86288,78343,36552,46828,115095,46631,615,353,262
20241,봄,발달상권,송파사거리(송파역),21543179643.0,16739765248.0,4803414395.0,11053391157.0,9773128649.0,2318313270.0,10748699719.0,8476166654.0,623791,290290,333501,242396,184020,197378,453033,170758,1686,1072,614
20241,봄,골목상권,송파역 2번,569779946.0,425839456.0,143940490.0,293003370.0,224852168.0,148938321.0,177761421.0,243080204.0,738772,323538,415234,354921,188845,195005,538418,200354,2582,1629,953
20241,봄,골목상권,송천동주민센터,64870439.0,42852945.0,22017494.0,45357906.0,17093941.0,2044799.0,16122819.0,46702821.0,235255,111880,123374,112012,54905,68335,163743,71512,23,13,10
20241,봄,골목상권,송천초등학교,666057345.0,561879972.0,104177373.0,304860797.0,338690362.0,55742144.0,294143845.0,316171356.0,2765474,1286914,1478560,1335971,613252,816252,1940125,825348,20,14,6
20241,봄,발달상권,송파나루역,11492738942.0,9003953748.0,2488785194.0,5613546893.0,3097700821.0,2071746557.0,6958010789.0,2462981596.0,389577,184672,204905,160150,102931,126497,274263,115313,2077,1266,811
20241,봄,전통시장,수일시장,484848678.0,389046016.0,95802662.0,301645978.0,119113419.0,4169875.0,107377507.0,373301296.0,40106,18965,21141,18664,9358,12084,28182,11923,212,137,75
20241,봄,발달상권,수유역,111474862662.0,81552866209.0,29921996453.0,59319127359.0,50263356608.0,20139478527.0,46001948160.0,45333435975.0,4898072,2311697,2586376,1880261,1353296,1664515,3484082,1413989,3222,1818,1404
20241,봄,골목상권,수유역 2번,878360479.0,617416955.0,260943524.0,553067023.0,286577828.0,87798417.0,316194672.0,474367390.0,1177593,541043,636550,554612,279735,343248,839068,338527,206,133,73
20241,봄,전통시장,수유재래시장,12000000.0,8574162.0,3425838.0,4417073.0,7087729.0,1118230.0,8281658.0,2600112.0,152152,69753,82399,79186,32525,40440,108236,43914,45,20,25
20241,봄,전통시장,"수유전통시장(수유시장, 수유골목시장)",32023299163.0,23169370263.0,8853928900.0,13722298863.0,17523388765.0,4549515172.0,21316883805.0,6156900186.0,257456,118051,139404,109279,73115,75064,180600,76855,140,61,79
20241,봄,골목상권,굽은다리역 3번,2598600933.0,1461036688.0,1137564245.0,1151707013.0,1360409584.0,420213505.0,1456394756.0,721992672.0,627139,277937,349204,281271,150397,195470,433654,193486,413,233,180
20241,봄,골목상권,굽은다리역 4번,8321841525.0,6518327055.0,1803514470.0,4921700960.0,2819843856.0,1189947583.0,3607244319.0,3524649623.0,4074102,1888415,2185686,2121446,821197,1131460,2879091,1195010,1147,585,562
20241,봄,골목상권,그라운드 고척,8060321112.0,5987048473.0,2073272639.0,4353868156.0,3273787944.0,1698788426.0,3249643425.0,3111889261.0,261425,128180,133245,104052,73545,83828,184443,76981,622,446,176
20241,봄,골목상권,금강수목원아파트,799322366.0,526834541.0,272487825.0,517249999.0,202293451.0,102058356.0,459707058.0,237556952.0,86134,38865,47267,47874,15018,23239,58776,27356,23,15,8
20241,봄,골목상권,수유1동주민센터,3919282446.0,2848579635.0,1070702811.0,1821591658.0,1859920544.0,577345819.0,1797613732.0,1544322895.0,1631578,748394,883185,824206,337809,469564,1149647,481932,233,108,125
20241,봄,골목상권,솔숲어린이공원,31604573.0,30894730.0,709843.0,8813883.0,22790690.0,1419686.0,21117826.0,9067061.0,294183,128203,165979,137565,65490,91125,199001,95181,95,54,41
20241,봄,발달상권,송정역,5940098378.0,4412865303.0,1527233075.0,3218739273.0,2148248932.0,496864798.0,2053163320.0,3390070260.0,304369,149936,154434,122134,86066,96169,215514,88854,618,326,292
20241,봄,골목상권,송정역 2번,766282476.0,633142967.0,133139509.0,386624472.0,195816101.0,85981674.0,375286293.0,305014509.0,249132,119220,129913,127142,53219,68772,176985,72148,514,269,245
20241,봄,골목상권,세종대학교,408222369.0,365856894.0,42365475.0,221320754.0,136287168.0,52945652.0,223731998.0,131544719.0,213587,105523,108066,106005,50820,56762,155641,57944,133,75,58
20241,봄,전통시장,세종마을음식문화거리(금천교시장),14741373951.0,9858808376.0,4882565575.0,6847838180.0,6349173567.0,1112837359.0,5021487870.0,8607048722.0,655716,302010,353706,194252,260505,200961,485759,169957,962,605,357
20241,봄,골목상권,솔밭공원역 1번,890696448.0,600151814.0,290544634.0,496656910.0,385559223.0,136554695.0,275143568.0,478998185.0,541654,231465,310189,237331,155352,148969,388996,152660,126,61,65
20241,봄,골목상권,수송초등학교,7393821051.0,5789680109.0,1604140942.0,3416796386.0,2213905878.0,1801217688.0,2740095760.0,2852507603.0,3327761,1580596,1747165,1675924,698257,953577,2356627,971135,203,131,72
20241,봄,골목상권,송파책박물관,435065586.0,372702890.0,62362696.0,269674320.0,143101302.0,75859413.0,288039462.0,71166711.0,282046,135041,147006,143792,60836,77419,198283,83764,135,88,47
20241,봄,전통시장,송화벽화시장(송화골목시장),17513835547.0,13504236049.0,4009599498.0,7451415870.0,9802654805.0,2134359553.0,9663944468.0,5715531526.0,68528,30003,38525,29977,17702,20850,49740,18789,242,141,101
20241,봄,골목상권,수궁동주민센터,3313294568.0,2652419327.0,660875241.0,1639111182.0,1458157652.0,383704349.0,1387760796.0,1541829423.0,707734,323435,384300,319733,162023,225981,479099,228636,340,238,102
20241,봄,골목상권,수락산디자인거리,12838181101.0,8224560070.0,4613621031.0,7096137819.0,5115558575.0,1286932275.0,4697721356.0,6853527470.0,928456,435443,493013,387820,242219,298417,640098,288360,959,607,352
20241,봄,전통시장,금남시장,4468582466.0,3384013544.0,1084568922.0,1949005634.0,1910136968.0,512959089.0,2302188526.0,1653434851.0,476400,219116,257283,212569,114528,149301,330054,146347,47,24,23
20241,봄,골목상권,금동어린이공원,1300850972.0,868273755.0,432577217.0,509207183.0,741805327.0,73769350.0,808880304.0,418201318.0,837038,385896,451143,389090,187230,260718,585584,251454,31,18,13
20241,봄,골목상권,금북초등학교,818816492.0,722884398.0,95932094.0,360040568.0,455460988.0,42023104.0,343158997.0,433634391.0,191984,88102,103882,91445,41751,58790,134194,57788,177,62,115
20241,봄,골목상권,금빛새마을금고본점,164688200.0,121436403.0,43251797.0,90519934.0,66259883.0,5466293.0,50758970.0,108462937.0,192375,89557,102818,86579,47809,57987,133802,58575,175,102,73
20241,봄,골목상권,송파나루역 2번,8049989710.0,5140513365.0,2909476345.0,3906399798.0,2485341546.0,496754979.0,1427493103.0,6125741628.0,724884,359965,364918,334374,148303,242207,514945,209937,709,407,302
20241,봄,골목상권,성자초등학교,3449624758.0,2503899847.0,945724911.0,1745753822.0,1576833390.0,379280494.0,1351587464.0,1718756800.0,582881,271151,311729,286728,129190,166963,416296,166586,578,358,220
20241,봄,골목상권,세검정,864723276.0,713335781.0,151387495.0,396300530.0,414815073.0,59944539.0,347550149.0,457228588.0,125332,57533,67799,60778,27606,36946,89408,35923,394,219,175
20241,봄,골목상권,세검정초등학교,1276483931.0,1090954717.0,185529214.0,468116170.0,760752146.0,111447565.0,527577666.0,637458700.0,492704,224043,268660,270206,92507,129990,351161,141541,1186,667,519
20241,봄,골목상권,성신여대입구역 4번,3491296306.0,2720258285.0,771038021.0,1208548634.0,2138985133.0,261147083.0,2191155579.0,1038993644.0,986970,434530,552440,404235,262382,320352,688700,298271,630,360,270
20241,봄,골목상권,성신여대입구역 7번,1863070413.0,1324276713.0,538793700.0,1038821171.0,759049923.0,222172022.0,649426277.0,991472114.0,1636163,695458,940704,808760,362387,465018,1160645,475516,436,221,215
20241,봄,골목상권,성심여자고등학교,12729444460.0,12379216160.0,350228300.0,993405265.0,641295248.0,7767872485.0,4173994966.0,787577009.0,1627960,829671,798289,756124,422530,449309,1179892,448068,1485,1087,398
20241,봄,골목상권,송파나루역 1번(송리단길),16212838287.0,10941253258.0,5271585029.0,7310927637.0,7705533994.0,1359322294.0,6126191217.0,8727324776.0,2424930,1109878,1315053,1076816,597274,750841,1693895,731034,7331,4578,2753
20241,봄,골목상권,송정역 3번,13049457505.0,10639554460.0,2409903045.0,5885125276.0,6505128575.0,3144170122.0,5247710133.0,4657577250.0,2006754,1009207,997547,1044981,406557,555215,1415615,591142,1273,669,604
20241,봄,골목상권,송정체육공원,1915449992.0,1388303539.0,527146453.0,1055813445.0,763288609.0,259173543.0,780614862.0,875661587.0,986375,490139,496237,475344,233325,277707,711774,274600,194,130,64
20241,봄,골목상권,송중동주민센터,1755416053.0,1343767945.0,411648108.0,843018343.0,785395943.0,208728307.0,835950297.0,710737449.0,756550,344563,411987,378999,148846,228705,538593,217958,67,32,35
20241,봄,골목상권,송중초등학교,1972935705.0,1498011886.0,474923819.0,1166464856.0,739545294.0,374644762.0,730719846.0,867571097.0,2715867,1229370,1486498,1334456,604777,776633,1934848,781019,219,107,112
20241,봄,골목상권,금산초등학교(금천고등학교),5802518815.0,4589944625.0,1212574190.0,3125399108.0,2394157275.0,826938464.0,2747900674.0,2227679677.0,559984,273966,286018,313819,95594,150572,398785,161200,812,481,331
20241,봄,골목상권,금천구립가산도서관,921858433.0,679292507.0,242565926.0,636862573.0,256989457.0,187663905.0,222929303.0,511265225.0,589834,319658,270177,315915,114467,159453,413544,176289,311,205,106
20241,봄,골목상권,금천구청역 1번 출입구,3947658269.0,3187960919.0,759697350.0,1586651260.0,1455416191.0,480878937.0,1804222143.0,1662557189.0,377090,180523,196566,138168,117113,121809,271349,105739,881,475,406
20241,봄,골목상권,금천금빛공원(은행나무사거리서측),1818711174.0,1157973900.0,660737274.0,1103177270.0,624042599.0,83765398.0,583794661.0,1151151115.0,220229,108463,111766,101097,48578,70553,153935,66293,96,54,42
20241,봄,전통시장,"솔샘시장(미아6,7동골목시장)",4509624810.0,3338071989.0,1171552821.0,2267400234.0,2121211039.0,572211863.0,2445671918.0,1491741029.0,88016,40770,47245,25488,32141,30386,61799,26218,143,78,65
20241,봄,골목상권,성수동카페거리,39841103441.0,27173448980.0,12667654461.0,15608827512.0,19149854326.0,3283144443.0,23253290331.0,13304668667.0,820123,416065,404059,262185,327393,230547,645908,174213,4747,3034,1713
20241,봄,발달상권,성수역,61276200349.0,50389174048.0,10887026301.0,26877830630.0,24080370215.0,7450878243.0,29957024308.0,23868297798.0,1421488,721196,700292,443745,566451,411292,1120083,301405,15712,10067,5645
20241,봄,전통시장,성수역 골목형상점가,3172452799.0,3108184287.0,64268512.0,946599836.0,1119544298.0,598697981.0,2472705972.0,101048846.0,52891,26504,26387,15770,21284,15837,42046,10845,1668,1069,599
20241,봄,골목상권,성서초등학교,2306088629.0,1750722926.0,555365703.0,1026542838.0,1056395519.0,401943848.0,737812480.0,1166332301.0,1156475,498926,657548,600918,242578,312975,817461,339012,486,318,168
20241,봄,골목상권,성수119안전센터,4923937070.0,3562097320.0,1361839750.0,2853709228.0,1761283134.0,954194322.0,1684137603.0,2285605145.0,1622484,838313,784171,737158,398437,486891,1152140,470344,678,437,241
20241,봄,골목상권,성수1가1동주민센터,1034171583.0,815663637.0,218507946.0,353295161.0,497384425.0,52700747.0,579029194.0,402441642.0,158303,79286,79018,68112,48240,41949,118331,39972,379,238,141
20241,봄,골목상권,솔밭공원역 2번,4571759618.0,3523509345.0,1048250273.0,2550424948.0,1935398468.0,623010835.0,2276058029.0,1672690754.0,526128,240465,285663,270706,112881,142540,366412,159716,303,192,111
20241,봄,골목상권,세곡초등학교,2933311315.0,2197911999.0,735399316.0,1389647653.0,1339555981.0,366119966.0,1304468032.0,1262723317.0,1873240,894942,978298,936581,391555,545104,1316270,556969,2853,1680,1173
20241,봄,골목상권,세명컴퓨터고등학교,752876773.0,551782855.0,201093918.0,392557570.0,307269616.0,155485513.0,336633120.0,260758140.0,897498,425631,471865,462418,177558,257519,628555,268943,1577,753,824
20241,봄,전통시장,세운상가가동,801714328.0,662133926.0,139580402.0,543100803.0,87208836.0,98686626.0,639186563.0,63841139.0,131936,72401,59534,37023,59406,35508,102416,29520,1224,672,552
20241,봄,골목상권,세종대왕기념관교차로,218843565.0,177418288.0,41425277.0,126326636.0,62031164.0,46606784.0,90604441.0,81632340.0,260417,127630,132787,144837,46752,68826,184732,75685,56,32,24
20241,봄,골목상권,금천세무서,875012477.0,574221877.0,300790600.0,642280078.0,221004578.0,177324270.0,246401770.0,451286437.0,852341,439487,412854,397120,202859,252365,609292,243051,510,377,133
20241,봄,골목상권,금천어울림복지센터,536501162.0,326594866.0,209906296.0,296407713.0,166298576.0,4405013.0,268813993.0,263282156.0,268089,130381,137707,117442,69552,81095,194077,74010,288,155,133
20241,봄,골목상권,금천철쭉어린이공원(금하마을),853659409.0,611462322.0,242197087.0,468114679.0,369420819.0,89038659.0,358364294.0,406256456.0,318816,159209,159607,150631,71697,96488,223534,95284,140,95,45
20241,봄,골목상권,금천파출소,108851129.0,69564338.0,39286791.0,96050782.0,10047023.0,36425137.0,14010363.0,58415629.0,47429,22933,24495,20745,11684,15001,33292,14136,76,40,36
20241,봄,골목상권,성원중학교,14424884333.0,11462566610.0,2962317723.0,7322937207.0,5998397581.0,1930937373.0,7061905286.0,5432041674.0,1329079,664379,664700,638381,316255,374446,950158,378920,959,602,357
20241,봄,골목상권,성동세무서,1382150766.0,1289242201.0,92908565.0,634282600.0,335632602.0,171791946.0,734864848.0,475493972.0,280966,151690,129276,113375,94954,72637,219495,61470,526,337,189
20241,봄,전통시장,성동용답상가시장,19898088122.0,15372206360.0,4525881762.0,10139574344.0,8128131595.0,2748207894.0,9121227874.0,8028652354.0,937647,448331,489316,464644,202044,270960,661371,276278,461,290,171
20241,봄,골목상권,성동초등학교,1089289037.0,870918735.0,218370302.0,502902906.0,517286453.0,153726873.0,620173609.0,315388555.0,635359,315049,320310,303855,151711,179792,459323,176034,687,423,264
20241,봄,골목상권,성내중학교,301863092.0,261764015.0,40099077.0,197393943.0,100251093.0,49403744.0,148035086.0,104424262.0,493101,228787,264314,249740,105785,137574,355018,138083,578,391,187
20241,봄,골목상권,성내천어린이공원(하니사랑길),7842828820.0,5639402484.0,2203426336.0,5093604959.0,2184600362.0,606238050.0,4565381425.0,2671209345.0,1154048,532375,621672,572825,264006,317218,839713,314337,1741,1185,556
20241,봄,전통시장,성대전통시장(성대시장),18725823122.0,14282365136.0,4443457986.0,8546135782.0,9847618649.0,2314444612.0,9680193242.0,6731185268.0,287736,130501,157235,100911,82493,104333,203580,84154,244,146,98
20241,봄,골목상권,성원어린이공원,1475491631.0,1359548149.0,115943482.0,638270377.0,281050165.0,104631824.0,865550978.0,505308829.0,181343,91813,89530,86687,48590,46069,139120,42225,628,437,191
20241,봄,골목상권,성수초등학교,27970558135.0,23761059087.0,4209499048.0,9010263856.0,10038890668.0,3319183858.0,17501790574.0,7149583703.0,1493217,759672,733544,634741,488675,369801,1180080,313138,14279,9152,5127
20241,봄,발달상권,성신여대,54853426115.0,38609890908.0,16243535207.0,23604232008.0,30080678227.0,6548465060.0,21560281897.0,26744679158.0,2620673,1094925,1525747,946056,745587,929031,1880093,740580,2452,1217,1235
20241,봄,골목상권,성신여대운정그린캠퍼스,6319411250.0,4464286482.0,1855124768.0,3447199297.0,2663891490.0,780164297.0,3090497995.0,2448748958.0,1277377,615995,661382,621364,284611,371403,893368,384008,1611,908,703
20241,봄,골목상권,성신여대입구역 1번,1790964467.0,1269410551.0,521553916.0,930555129.0,773725948.0,394426967.0,500973058.0,895564442.0,1205304,481403,723899,591362,270747,343195,867004,338300,384,187,197
20241,봄,골목상권,금천해태공원,2618457920.0,1919511006.0,698946914.0,1442139125.0,1068253014.0,385830947.0,1197884676.0,1034742297.0,1725959,806643,919317,853820,379111,493027,1208812,517144,620,346,274
20241,봄,골목상권,금호사거리,1372718160.0,935904296.0,436813864.0,682552649.0,506750742.0,145657318.0,277705876.0,949354966.0,69262,32497,36765,26531,19973,22758,47548,21716,115,70,45
20241,봄,골목상권,금호삼성래미안아파트,2699342160.0,2336721352.0,362620808.0,1260062794.0,1325486706.0,194227157.0,1673337689.0,831777314.0,371115,163331,207785,148546,103684,118885,259449,111667,972,357,615
20241,봄,발달상권,금호역,15818141336.0,12333119381.0,3485021955.0,7423897518.0,8106606205.0,2971197608.0,8184510305.0,4662433423.0,990758,457064,533694,433945,247323,309489,694924,295834,326,194,132
20241,봄,발달상권,성수대교남단,69415038143.0,51706003167.0,17709034976.0,27533717823.0,37484395383.0,7942232230.0,37274994670.0,24197811243.0,822907,375234,447671,239204,313296,270406,607266,215642,8612,4840,3772
20241,봄,골목상권,선정릉역 4번,3178527402.0,2539800430.0,638726972.0,1639218940.0,993432556.0,692734331.0,682980388.0,1802812683.0,747556,369380,378176,354762,204495,188299,566923,180636,1823,1081,742
20241,봄,골목상권,선정중학교,1926320488.0,1385862156.0,540458332.0,996486592.0,926672301.0,302034730.0,746733778.0,877551980.0,1343867,594599,749268,727605,250980,365283,950049,393819,176,91,85
20241,봄,골목상권,선사초등학교,172189193.0,104881099.0,67308094.0,100347295.0,42228280.0,609242.0,84260331.0,87319620.0,30043,15111,14933,13740,6802,9500,20997,9044,295,108,187
