기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스업종,평균매출,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수
20243,골목상권,삼양사거리역 1번,기타서비스업,92716174.0,17704642.0,14568393.0,12618201.75,11990126.25,22303694.75,12340594.0,1190522.25,1032423.0,468683.0,563741.0,35.0,21.0,14.0,254980.0,273545.0,503900.0,0.0,10.0,25.0
20244,골목상권,삼양사거리역 1번,기타서비스업,99700650.33333333,19337133.333333332,14425972.333333334,10570850.666666666,11594419.333333334,21525836.666666668,19385294.0,2861144.0,945072.0,430573.0,514500.0,40.0,25.0,15.0,227172.0,249067.0,468831.0,0.0,6.0,34.0
20241,골목상권,삼양사거리역 2번,기타서비스업,129761115.0,24811802.833333332,21085713.166666668,21699133.0,17610641.5,22506780.5,19244316.666666668,2802727.3333333335,1576464.0,729571.0,846893.0,33.0,24.0,9.0,398660.0,428180.0,749625.0,2.0,11.0,20.0
20242,골목상권,삼양사거리역 2번,기타서비스업,125544757.5,22409434.0,25438891.5,19029597.0,18665658.333333332,17271983.166666668,16609694.333333334,6119499.166666667,1454936.0,666451.0,788485.0,33.0,24.0,9.0,361718.0,397686.0,695533.0,2.0,11.0,20.0
20243,골목상권,삼양사거리역 2번,기타서비스업,120657953.71428572,19404461.14285714,19163283.0,19270227.57142857,16518477.42857143,22019853.57142857,20975125.285714287,3306525.714285714,1322287.0,613293.0,708995.0,33.0,24.0,9.0,326246.0,355553.0,640490.0,2.0,11.0,20.0
20244,골목상권,삼양사거리역 2번,기타서비스업,128926771.14285715,21390767.0,16551636.57142857,18933689.714285713,10972318.285714285,32744349.285714287,24996937.85714286,3337072.4285714286,1274552.0,590569.0,683983.0,35.0,29.0,6.0,302070.0,345096.0,627386.0,0.0,9.0,26.0
20241,골목상권,삼양입구사거리,기타서비스업,16822595.5,1877754.5,2169340.5,381450.5,2368653.5,2645321.0,3958735.5,3421340.0,656514.0,303132.0,353382.0,38.0,21.0,17.0,148029.0,175669.0,332814.0,0.0,4.0,34.0
20242,골목상권,삼양입구사거리,기타서비스업,18855017.5,1702322.0,3028275.0,330938.0,3412405.5,2326745.0,3572631.0,4481701.0,603874.0,274909.0,328965.0,38.0,21.0,17.0,156176.0,158399.0,289298.0,0.0,4.0,34.0
20243,골목상권,삼양입구사거리,기타서비스업,36530022.0,7914826.0,3585049.0,1984945.0,5476804.0,6075739.0,5422065.0,6070594.0,598994.0,273847.0,325147.0,38.0,21.0,17.0,148714.0,154458.0,295823.0,0.0,4.0,34.0
20244,골목상권,삼양입구사거리,기타서비스업,29703830.0,1756583.0,5829394.0,983674.0,5695335.0,3728705.0,6607932.0,5102207.0,587010.0,266952.0,320058.0,61.0,34.0,27.0,142618.0,152527.0,291866.0,0.0,10.0,51.0
20241,골목상권,삼육보건대학교,기타서비스업,71728579.83333333,10395192.166666666,15583521.333333334,9653908.0,11980623.166666666,10045421.333333334,10462989.5,3606924.3333333335,1488706.0,718480.0,770225.0,592.0,304.0,288.0,715558.0,364539.0,408610.0,74.0,288.0,230.0
20242,골목상권,삼육보건대학교,기타서비스업,58161316.14285714,13086818.0,12320392.57142857,5619747.285714285,9249762.0,6057013.285714285,8585075.142857144,3242507.8571428573,1527648.0,733175.0,794473.0,592.0,304.0,288.0,792469.0,351858.0,383321.0,74.0,288.0,230.0
20243,골목상권,삼육보건대학교,기타서비스업,57189327.85714286,16247587.42857143,6424934.428571428,6939439.0,11727141.142857144,4258150.714285715,8692064.285714285,2900010.8571428573,1392231.0,676973.0,715260.0,592.0,304.0,288.0,695370.0,334442.0,362419.0,74.0,288.0,230.0
20244,골목상권,삼육보건대학교,기타서비스업,48214943.571428575,8146969.0,11031414.857142856,4750468.285714285,4217175.428571428,7771997.571428572,9364739.857142856,2932178.5714285714,1469541.0,713809.0,755732.0,761.0,388.0,373.0,761723.0,341105.0,366713.0,92.0,376.0,293.0
20241,전통시장,삼익패션타운(남대문시장),기타서비스업,1314644083.0,222194567.0,233367170.0,267259914.0,211727466.0,246794207.0,133300759.0,0.0,72161.0,31947.0,40214.0,5416.0,3348.0,2068.0,11237.0,31995.0,28931.0,1026.0,3400.0,990.0
20242,전통시장,삼익패션타운(남대문시장),기타서비스업,1430287098.0,276242410.0,303590065.0,230038373.0,197053634.0,335007976.0,88354640.0,0.0,74280.0,32022.0,42258.0,5416.0,3348.0,2068.0,10791.0,32907.0,30581.0,1026.0,3400.0,990.0
20243,전통시장,삼익패션타운(남대문시장),기타서비스업,1363878336.0,287849460.0,246716634.0,241697362.0,171054110.0,294455956.0,122104814.0,0.0,71848.0,31758.0,40089.0,5416.0,3348.0,2068.0,10927.0,32001.0,28919.0,1026.0,3400.0,990.0
20244,전통시장,삼익패션타운(남대문시장),기타서비스업,1559304790.0,298995567.0,341570523.0,195108926.0,304562839.0,276128857.0,142938078.0,0.0,79347.0,35047.0,44300.0,5304.0,3280.0,2024.0,12209.0,34698.0,32441.0,1004.0,3328.0,972.0
20241,골목상권,삼전역 1번,기타서비스업,913102456.2666667,135553837.13333333,149115794.93333334,148543712.53333333,129401552.6,164427205.6,114855298.73333333,71205054.73333333,2403021.0,1130964.0,1272056.0,2225.0,1423.0,802.0,758939.0,878458.0,765625.0,303.0,949.0,973.0
20242,골목상권,삼전역 1번,기타서비스업,987291191.6666666,184491918.53333333,157876140.8,126157044.53333333,126724881.0,176383249.26666668,129621560.2,86036397.33333333,2183079.0,1034067.0,1149012.0,2225.0,1423.0,802.0,679393.0,816164.0,687521.0,303.0,949.0,973.0
20243,골목상권,삼전역 1번,기타서비스업,907908801.0666667,178188788.86666667,135204358.46666667,116474813.86666666,120966719.2,170916091.13333333,114510382.86666666,71647646.66666667,2130210.0,1003111.0,1127099.0,2225.0,1423.0,802.0,657534.0,794229.0,678447.0,303.0,949.0,973.0
20244,골목상권,삼전역 1번,기타서비스업,903683909.0,156309315.8,161187569.8,134168598.86666666,110754507.46666667,177233845.46666667,92528010.2,71502061.4,2120797.0,992899.0,1127899.0,2313.0,1486.0,827.0,643259.0,797761.0,679778.0,310.0,989.0,1014.0
20241,골목상권,삼전역 3번,기타서비스업,299817714.4,37770592.0,51001867.1,45684675.8,49282772.9,66212208.2,45474832.9,4390765.5,1601532.0,735220.0,866312.0,775.0,514.0,261.0,482813.0,610927.0,507793.0,91.0,352.0,332.0
20242,골목상권,삼전역 3번,기타서비스업,338558726.4,60571148.0,47336213.5,49459956.5,58038691.0,77944210.9,41064479.7,4144026.8,1515893.0,692058.0,823834.0,775.0,514.0,261.0,448927.0,591982.0,474984.0,91.0,352.0,332.0
20243,골목상권,삼전역 3번,기타서비스업,318203888.8,68338519.0,46849941.9,48948887.5,49241713.1,59944111.5,39953890.4,4926825.4,1537471.0,701791.0,835681.0,775.0,514.0,261.0,457831.0,600218.0,479422.0,91.0,352.0,332.0
20244,골목상권,삼전역 3번,기타서비스업,366934704.5,67629321.6,59488520.0,51135418.5,54334833.9,68250080.3,61785514.2,4311016.0,1518778.0,699043.0,819736.0,892.0,604.0,288.0,445637.0,596946.0,476196.0,105.0,407.0,380.0
20241,골목상권,삼전역 4번,기타서비스업,526957897.2307692,95045461.6923077,88906320.38461539,95205344.38461539,91127016.76923077,80366691.23076923,63260322.23076923,13046740.538461538,2290699.0,1068283.0,1222416.0,2183.0,1398.0,785.0,663693.0,847499.0,779505.0,293.0,934.0,956.0
20242,골목상권,삼전역 4번,기타서비스업,509577594.14285713,81886190.14285715,111335745.85714285,75784367.92857143,81200361.0,87505056.78571428,61047205.28571428,10818667.142857144,2254016.0,1067459.0,1186557.0,2183.0,1398.0,785.0,631318.0,857542.0,765156.0,293.0,934.0,956.0
20243,골목상권,삼전역 4번,기타서비스업,493289388.2,87819482.8,93948422.66666667,90144541.73333333,64536412.46666667,89606934.73333333,56043446.93333333,11190146.866666667,2277163.0,1077890.0,1199271.0,2183.0,1398.0,785.0,648591.0,847811.0,780762.0,293.0,934.0,956.0
20244,골목상권,삼전역 4번,기타서비스업,558416113.2307693,114288419.53846154,94743054.15384616,85405634.92307693,104422077.38461539,80080368.84615384,65927641.07692308,13548917.307692308,2265757.0,1070477.0,1195280.0,2463.0,1581.0,882.0,629727.0,848749.0,787281.0,334.0,1051.0,1078.0
20241,발달상권,삼호가든사거리,기타서비스업,2918109408.4166665,476326687.3333333,511679621.75,501256151.6666667,483840269.6666667,489997923.0,352281919.5,102726835.5,1157239.0,541394.0,615846.0,17577.0,15423.0,2154.0,457135.0,389114.0,310989.0,1792.0,8520.0,7265.0
20242,발달상권,삼호가든사거리,기타서비스업,2923865911.8333335,505675049.8333333,548547855.6666666,424783942.0833333,454662962.25,546310575.0,341321721.75,102563805.25,1122978.0,525155.0,597824.0,17577.0,15423.0,2154.0,438637.0,384302.0,300039.0,1792.0,8520.0,7265.0
20243,발달상권,삼호가든사거리,기타서비스업,2875087907.0833335,555124445.5833334,530795437.0833333,420716967.75,424512697.5,486467805.1666667,341964517.1666667,115506036.83333333,1192905.0,559224.0,633680.0,17577.0,15423.0,2154.0,478678.0,401699.0,312527.0,1792.0,8520.0,7265.0
20244,발달상권,삼호가든사거리,기타서비스업,2905037260.25,543360143.0833334,571151918.25,382379835.1666667,439993762.0,489397694.3333333,362556756.0,116197151.41666667,1287530.0,604318.0,683213.0,13848.0,12132.0,1716.0,513781.0,434066.0,339685.0,1416.0,6716.0,5716.0
20241,골목상권,상계2동주민센터,기타서비스업,28459929.0,4389438.0,3659844.25,2835912.75,4942268.0,3506807.25,5575309.0,3550349.75,1692626.0,764903.0,927722.0,206.0,99.0,107.0,494654.0,427864.0,770107.0,21.0,91.0,94.0
20242,골목상권,상계2동주민센터,기타서비스업,31855315.0,2921409.25,3457490.75,12098581.25,2662784.0,5430010.75,3986343.75,1298695.25,1611627.0,739254.0,872373.0,206.0,99.0,107.0,451949.0,418159.0,741518.0,21.0,91.0,94.0
20243,골목상권,상계2동주민센터,기타서비스업,19901763.0,2036690.75,3666054.0,2634628.0,3117370.75,1909005.0,4798986.5,1739028.0,1571385.0,719195.0,852191.0,206.0,99.0,107.0,459489.0,402078.0,709819.0,21.0,91.0,94.0
20244,골목상권,상계2동주민센터,기타서비스업,23101102.666666668,4190899.0,6032599.333333333,2390078.0,2036313.3333333333,2420527.3333333335,3303033.6666666665,2727652.0,1568061.0,722994.0,845068.0,222.0,110.0,112.0,458464.0,400864.0,708733.0,19.0,98.0,105.0
20241,골목상권,상계5동주민센터,기타서비스업,258908458.625,38385594.75,50254143.75,44252074.375,43447627.25,40856963.5,33172540.875,8539514.125,3519567.0,1570021.0,1949546.0,357.0,180.0,177.0,972739.0,870577.0,1676252.0,1.0,71.0,285.0
20242,골목상권,상계5동주민센터,기타서비스업,234963790.0,41404905.222222224,30347493.222222224,34734689.666666664,35616158.777777776,46655402.222222224,32079807.111111112,14125333.777777778,3224912.0,1455381.0,1769532.0,357.0,180.0,177.0,850927.0,791625.0,1582362.0,1.0,71.0,285.0
20243,골목상권,상계5동주민센터,기타서비스업,268573662.75,43722976.125,42568169.125,45806771.125,34246107.75,50126669.125,36841638.0,15261331.5,3313915.0,1484415.0,1829499.0,357.0,180.0,177.0,875382.0,814274.0,1624260.0,1.0,71.0,285.0
20244,골목상권,상계5동주민센터,기타서비스업,239298901.125,55250644.25,35490027.5,29853899.375,31957563.75,47609413.0,33833960.75,5303392.5,3329240.0,1493833.0,1835407.0,594.0,303.0,291.0,849075.0,836120.0,1644042.0,1.0,123.0,470.0
20241,발달상권,상계백병원,기타서비스업,342423699.2,59077858.3,57702889.9,46030716.5,55444719.6,57838013.9,56303786.6,10025714.4,228876.0,96841.0,132035.0,970.0,429.0,541.0,60960.0,69162.0,98754.0,136.0,478.0,356.0
20242,발달상권,상계백병원,기타서비스업,387147837.5,68280341.9,66754372.6,44315199.1,51710533.9,83803705.5,63758914.4,8524770.1,197246.0,81701.0,115546.0,970.0,429.0,541.0,52659.0,58662.0,85924.0,136.0,478.0,356.0
20243,발달상권,상계백병원,기타서비스업,468319564.1,83192208.3,72510311.3,71145917.2,57888842.8,96921986.7,68102678.3,18557619.5,181202.0,75560.0,105642.0,970.0,429.0,541.0,46584.0,54564.0,80053.0,136.0,478.0,356.0
20244,발달상권,상계백병원,기타서비스업,512328148.1,99018628.5,119690961.9,65501241.1,72581356.2,77207147.9,60001279.5,18327533.0,181735.0,76179.0,105556.0,578.0,256.0,322.0,47910.0,53938.0,79889.0,81.0,285.0,212.0
20241,골목상권,상계역,기타서비스업,440730892.1818182,73273330.45454545,82273060.81818181,80893076.63636364,61107668.0,60477338.63636363,63607666.45454545,19098751.181818184,484838.0,224333.0,260505.0,574.0,314.0,260.0,138647.0,126511.0,219681.0,56.0,252.0,266.0
20242,골목상권,상계역,기타서비스업,443407678.90909094,74584093.0,74100974.63636364,67364343.0909091,53624236.27272727,82324042.36363636,73195118.18181819,18214871.363636363,481346.0,221380.0,259966.0,574.0,314.0,260.0,132255.0,124154.0,224938.0,56.0,252.0,266.0
20243,골목상권,상계역,기타서비스업,409035082.3636364,66303849.36363637,57449187.0,64935415.09090909,58684712.27272727,68505508.45454545,75016262.81818181,18140147.363636363,472408.0,221372.0,251036.0,574.0,314.0,260.0,131532.0,121576.0,219301.0,56.0,252.0,266.0
20244,골목상권,상계역,기타서비스업,425631918.45454544,74117374.9090909,73933008.36363636,61673899.27272727,64227806.27272727,59719826.81818182,76942538.45454545,15017464.363636363,512309.0,238382.0,273928.0,627.0,345.0,282.0,140297.0,132838.0,239173.0,56.0,277.0,294.0
20241,골목상권,상계제일중학교,기타서비스업,180516898.33333334,21752435.333333332,27924440.666666668,38089841.666666664,16475549.666666666,23678618.666666668,51343418.666666664,1252593.6666666667,486050.0,224432.0,261619.0,247.0,140.0,107.0,145762.0,114148.0,226139.0,21.0,109.0,117.0
20242,골목상권,상계제일중학교,기타서비스업,126698513.66666667,24470663.333333332,24644769.666666668,15836853.666666666,16628576.0,11936652.333333334,30927696.333333332,2253302.3333333335,455891.0,212835.0,243057.0,247.0,140.0,107.0,136538.0,107852.0,211502.0,21.0,109.0,117.0
20243,골목상권,상계제일중학교,기타서비스업,170213326.0,39187123.0,25758018.333333332,17858177.666666668,26807626.666666668,36229355.666666664,23468976.0,904048.6666666666,461116.0,217099.0,244017.0,247.0,140.0,107.0,137856.0,108176.0,215083.0,21.0,109.0,117.0
20244,골목상권,상계제일중학교,기타서비스업,239712856.0,36155641.666666664,45386975.666666664,16525389.666666666,36187597.666666664,59069421.666666664,45895032.333333336,492797.3333333333,532181.0,248416.0,283765.0,355.0,196.0,159.0,162397.0,126085.0,243699.0,31.0,158.0,166.0
